customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
C-ADV-01739,37,6,269.53,2,1,1,4,Hibernating
C-ADV-01740,32,23,4260.29,2,4,5,11,At Risk (Big Spenders)
C-ADV-01741,62,10,2246.01,2,2,4,8,Hibernating
C-ADV-01742,71,18,120.86,1,3,1,5,Others
C-ADV-01743,10,9,1368.62,4,1,4,9,Promising (New)
C-ADV-01744,4,8,1205.79,5,1,3,9,Promising (New)
C-ADV-01745,12,18,1075.57,4,3,3,10,Loyal Customers
C-ADV-01746,40,21,1194.34,2,4,3,9,At Risk (Big Spenders)
C-ADV-01747,15,12,2070.45,4,2,4,10,Promising (New)
C-ADV-01748,31,8,497.95,3,1,2,6,Others
C-ADV-01749,73,10,282.28999999999996,1,2,1,4,Hibernating
C-ADV-01750,16,21,326.84,4,4,1,9,Champions
C-ADV-01751,29,23,1847.77,3,4,4,11,Loyal Customers
C-ADV-01752,48,16,2480.3,2,3,4,9,Others
C-ADV-01753,13,24,2331.13,4,5,4,13,Champions
C-ADV-01754,34,14,56.64,2,3,1,6,Others
C-ADV-01755,195,4,86.82,1,1,1,3,Hibernating
C-ADV-01756,17,20,920.8,4,4,3,11,Champions
C-ADV-01757,29,8,786.4200000000001,3,1,3,7,Others
C-ADV-01758,49,13,927.22,2,2,3,7,Hibernating
C-ADV-01759,2,24,3412.59,5,5,5,15,Champions
C-ADV-01760,57,23,1241.6299999999999,2,4,3,9,At Risk (Big Spenders)
C-ADV-01761,78,14,7582.36,1,3,5,9,Others
C-ADV-01762,2,22,1361.24,5,4,4,13,Champions
C-ADV-01763,36,15,1727.75,2,3,4,9,Others
C-ADV-01764,17,6,148.54,4,1,1,6,Promising (New)
C-ADV-01765,4,12,506.14,5,2,2,9,Promising (New)
C-ADV-01766,39,26,2290.0,2,5,4,11,At Risk (Big Spenders)
C-ADV-01767,225,3,451.7,1,1,2,4,Hibernating
C-ADV-01768,25,15,1498.51,3,3,4,10,Loyal Customers
C-ADV-01769,67,5,307.32,1,1,1,3,Hibernating
C-ADV-01770,102,5,113.72,1,1,1,3,Hibernating
C-ADV-01771,39,30,2396.02,2,5,4,11,At Risk (Big Spenders)
C-ADV-01772,3,26,1337.16,5,5,4,14,Champions
C-ADV-01773,43,19,859.33,2,4,3,9,At Risk (Big Spenders)
C-ADV-01774,71,9,307.48,1,1,1,3,Hibernating
C-ADV-01775,50,22,809.18,2,4,3,9,At Risk (Big Spenders)
C-ADV-01776,53,27,921.24,2,5,3,10,At Risk (Big Spenders)
C-ADV-01777,8,30,459.06,5,5,2,12,Champions
C-ADV-01778,2,22,540.43,5,4,2,11,Champions
C-ADV-01779,7,30,839.46,5,5,3,13,Champions
C-ADV-01780,27,34,252.22,3,5,1,9,Loyal Customers
C-ADV-01781,38,9,282.47,2,1,1,4,Hibernating
C-ADV-01782,65,5,270.21,1,1,1,3,Hibernating
C-ADV-01783,1,20,1233.03,5,4,3,12,Champions
C-ADV-01784,76,21,5887.69,1,4,5,10,At Risk (Big Spenders)
C-ADV-01785,31,18,273.11,3,3,1,7,Loyal Customers
C-ADV-01786,2,28,837.55,5,5,3,13,Champions
C-ADV-01787,32,23,1344.32,2,4,4,10,At Risk (Big Spenders)
C-ADV-01788,3,25,3423.7400000000002,5,5,5,15,Champions
C-ADV-01789,205,7,549.74,1,1,2,4,Hibernating
C-ADV-01790,6,30,4713.3,5,5,5,15,Champions
C-ADV-01791,34,15,858.21,2,3,3,8,Others
C-ADV-01792,13,18,4160.55,4,3,5,12,Loyal Customers
C-ADV-01793,41,16,1279.18,2,3,3,8,Others
C-ADV-01794,48,16,1275.04,2,3,3,8,Others
C-ADV-01795,182,5,191.19,1,1,1,3,Hibernating
C-ADV-01796,4,27,11148.26,5,5,5,15,Champions
C-ADV-01797,44,18,1238.34,2,3,3,8,Others
C-ADV-01798,120,6,168.3,1,1,1,3,Hibernating
C-ADV-01799,42,7,938.52,2,1,3,6,Hibernating
C-ADV-01800,19,21,2554.83,3,4,4,11,Loyal Customers
C-ADV-01801,13,36,1807.77,4,5,4,13,Champions
C-ADV-01802,7,10,145.71,5,2,1,8,Promising (New)
C-ADV-01803,116,14,1097.67,1,3,3,7,Others
C-ADV-01804,131,8,1193.17,1,1,3,5,Hibernating
C-ADV-01805,6,21,618.01,5,4,2,11,Champions
C-ADV-01806,13,22,3630.45,4,4,5,13,Champions
C-ADV-01807,34,11,3183.94,2,2,5,9,Hibernating
C-ADV-01808,96,7,6519.049999999999,1,1,5,7,Hibernating
C-ADV-01809,2,13,469.61,5,2,2,9,Promising (New)
C-ADV-01810,65,22,792.72,1,4,3,8,At Risk (Big Spenders)
C-ADV-01811,48,13,1469.64,2,2,4,8,Hibernating
C-ADV-01812,57,20,7086.59,2,4,5,11,At Risk (Big Spenders)
C-ADV-01813,20,12,675.03,3,2,2,7,Others
C-ADV-01814,69,16,933.35,1,3,3,7,Others
C-ADV-01815,20,12,480.85,3,2,2,7,Others
C-ADV-01816,66,6,1333.13,1,1,4,6,Hibernating
C-ADV-01817,4,7,188.6,5,1,1,7,Promising (New)
C-ADV-01818,22,8,145.85,3,1,1,5,Others
C-ADV-01819,17,25,784.44,4,5,3,12,Champions
C-ADV-01820,6,8,2074.16,5,1,4,10,Promising (New)
C-ADV-01821,127,14,839.82,1,3,3,7,Others
C-ADV-01822,38,32,1542.28,2,5,4,11,At Risk (Big Spenders)
C-ADV-01823,24,28,1349.85,3,5,4,12,Loyal Customers
C-ADV-01824,98,12,6997.83,1,2,5,8,Hibernating
C-ADV-01825,22,27,6884.88,3,5,5,13,Loyal Customers
C-ADV-01826,107,4,128.32,1,1,1,3,Hibernating
C-ADV-01827,55,17,14233.720000000001,2,3,5,10,Others
C-ADV-01828,13,16,5783.07,4,3,5,12,Loyal Customers
C-ADV-01829,40,30,1996.73,2,5,4,11,At Risk (Big Spenders)
C-ADV-01830,58,16,2645.98,2,3,4,9,Others
C-ADV-01831,171,5,228.26,1,1,1,3,Hibernating
C-ADV-01832,34,24,291.96000000000004,2,5,1,8,At Risk (Big Spenders)
C-ADV-01833,50,13,403.24,2,2,2,6,Hibernating
C-ADV-01834,106,3,632.3,1,1,2,4,Hibernating
C-ADV-01835,4,12,573.21,5,2,2,9,Promising (New)
C-ADV-01836,5,6,184.71,5,1,1,7,Promising (New)
C-ADV-01837,40,13,258.35,2,2,1,5,Hibernating
C-ADV-01838,27,11,1109.41,3,2,3,8,Others
C-ADV-01839,89,8,263.96000000000004,1,1,1,3,Hibernating
C-ADV-01840,1,22,4011.21,5,4,5,14,Champions
C-ADV-01841,92,6,692.14,1,1,2,4,Hibernating
C-ADV-01842,24,6,337.53,3,1,1,5,Others
C-ADV-01843,62,13,84.15,2,2,1,5,Hibernating
C-ADV-01844,5,13,5001.89,5,2,5,12,Promising (New)
C-ADV-01845,9,13,421.63,4,2,2,8,Promising (New)
C-ADV-01846,7,14,12755.79,5,3,5,13,Loyal Customers
C-ADV-01847,18,14,619.19,3,3,2,8,Loyal Customers
C-ADV-01848,21,26,1407.84,3,5,4,12,Loyal Customers
C-ADV-01849,32,29,453.56,2,5,2,9,At Risk (Big Spenders)
C-ADV-01850,52,21,1210.55,2,4,3,9,At Risk (Big Spenders)
C-ADV-01851,36,19,1120.17,2,4,3,9,At Risk (Big Spenders)
C-ADV-01852,71,6,177.92000000000002,1,1,1,3,Hibernating
C-ADV-01853,141,7,1302.4,1,1,3,5,Hibernating
C-ADV-01854,2,27,1134.31,5,5,3,13,Champions
C-ADV-01855,73,10,2964.4,1,2,5,8,Hibernating
C-ADV-01856,17,30,557.84,4,5,2,11,Champions
C-ADV-01857,71,21,7784.61,1,4,5,10,At Risk (Big Spenders)
C-ADV-01858,39,13,2176.32,2,2,4,8,Hibernating
C-ADV-01859,112,12,284.23,1,2,1,4,Hibernating
C-ADV-01860,7,18,3637.54,5,3,5,13,Loyal Customers
C-ADV-01861,11,23,1724.3799999999999,4,4,4,12,Champions
C-ADV-01862,11,28,473.29,4,5,2,11,Champions
C-ADV-01863,17,6,654.75,4,1,2,7,Promising (New)
C-ADV-01864,11,22,2679.69,4,4,4,12,Champions
C-ADV-01865,141,11,150.89,1,2,1,4,Hibernating
C-ADV-01866,22,24,1975.07,3,5,4,12,Loyal Customers
C-ADV-01867,20,25,6514.29,3,5,5,13,Loyal Customers
C-ADV-01868,4,17,1311.98,5,3,3,11,Loyal Customers
C-ADV-01869,1,16,953.81,5,3,3,11,Loyal Customers
C-ADV-01870,6,8,493.25,5,1,2,8,Promising (New)
C-ADV-01871,77,33,517.43,1,5,2,8,At Risk (Big Spenders)
C-ADV-01872,1,17,4829.24,5,3,5,13,Loyal Customers
C-ADV-01873,1,18,1031.54,5,3,3,11,Loyal Customers
C-ADV-01874,75,10,293.87,1,2,1,4,Hibernating
C-ADV-01875,62,22,1058.87,2,4,3,9,At Risk (Big Spenders)
C-ADV-01876,19,17,136.15,3,3,1,7,Loyal Customers
C-ADV-01877,2,19,1813.54,5,4,4,13,Champions
C-ADV-01878,6,6,339.89,5,1,1,7,Promising (New)
C-ADV-01879,7,35,2801.07,5,5,5,15,Champions
C-ADV-01880,14,20,1820.51,4,4,4,12,Champions
C-ADV-01881,64,15,2118.1,1,3,4,8,Others
C-ADV-01882,18,16,1751.56,3,3,4,10,Loyal Customers
C-ADV-01883,17,11,1896.04,4,2,4,10,Promising (New)
C-ADV-01884,62,7,80.93,2,1,1,4,Hibernating
C-ADV-01885,10,15,443.52,4,3,2,9,Loyal Customers
C-ADV-01886,94,18,2061.28,1,3,4,8,Others
C-ADV-01887,25,24,5015.1,3,5,5,13,Loyal Customers
C-ADV-01888,26,10,308.86,3,2,1,6,Others
C-ADV-01889,11,27,193.57,4,5,1,10,Champions
C-ADV-01890,68,21,4468.65,1,4,5,10,At Risk (Big Spenders)
C-ADV-01891,7,10,2459.3,5,2,4,11,Promising (New)
C-ADV-01892,8,20,729.89,5,4,2,11,Champions
C-ADV-01893,23,32,963.23,3,5,3,11,Loyal Customers
C-ADV-01894,7,14,1032.45,5,3,3,11,Loyal Customers
C-ADV-01895,20,15,782.84,3,3,3,9,Loyal Customers
C-ADV-01896,3,13,223.18,5,2,1,8,Promising (New)
C-ADV-01897,116,30,3275.92,1,5,5,11,At Risk (Big Spenders)
C-ADV-01898,12,9,495.89,4,1,2,7,Promising (New)
C-ADV-01899,20,18,610.58,3,3,2,8,Loyal Customers
C-ADV-01900,2,29,1236.63,5,5,3,13,Champions
C-ADV-01901,5,15,7456.5,5,3,5,13,Loyal Customers
C-ADV-01902,37,12,858.5799999999999,2,2,3,7,Hibernating
C-ADV-01903,15,17,1548.79,4,3,4,11,Loyal Customers
C-ADV-01904,85,11,560.11,1,2,2,5,Hibernating
C-ADV-01905,14,24,5097.43,4,5,5,14,Champions
C-ADV-01906,6,23,696.58,5,4,2,11,Champions
C-ADV-01907,11,22,178.7,4,4,1,9,Champions
C-ADV-01908,10,12,2459.27,4,2,4,10,Promising (New)
C-ADV-01909,45,17,836.54,2,3,3,8,Others
C-ADV-01910,3,17,256.04,5,3,1,9,Loyal Customers
C-ADV-01911,27,17,945.54,3,3,3,9,Loyal Customers
C-ADV-01912,17,17,455.17,4,3,2,9,Loyal Customers
C-ADV-01913,89,14,1613.42,1,3,4,8,Others
C-ADV-01914,14,24,234.31,4,5,1,10,Champions
C-ADV-01915,24,4,116.99,3,1,1,5,Others
C-ADV-01916,30,18,268.15,3,3,1,7,Loyal Customers
C-ADV-01917,20,11,445.13,3,2,2,7,Others
C-ADV-01918,1,14,1535.76,5,3,4,12,Loyal Customers
C-ADV-01919,25,22,1302.43,3,4,3,10,Loyal Customers
C-ADV-01920,51,8,325.26,2,1,1,4,Hibernating
C-ADV-01921,182,5,343.2,1,1,1,3,Hibernating
C-ADV-01922,49,9,849.72,2,1,3,6,Hibernating
C-ADV-01923,18,22,991.69,3,4,3,10,Loyal Customers
C-ADV-01924,13,12,538.31,4,2,2,8,Promising (New)
C-ADV-01925,29,12,149.35,3,2,1,6,Others
C-ADV-01926,89,15,4800.6,1,3,5,9,Others
C-ADV-01927,26,8,192.55,3,1,1,5,Others
C-ADV-01928,6,24,8475.85,5,5,5,15,Champions
C-ADV-01929,57,15,606.51,2,3,2,7,Others
C-ADV-01930,21,14,559.27,3,3,2,8,Loyal Customers
C-ADV-01931,65,14,1172.93,1,3,3,7,Others
C-ADV-01932,19,25,3778.07,3,5,5,13,Loyal Customers
C-ADV-01933,29,10,93.44,3,2,1,6,Others
C-ADV-01934,30,23,416.94,3,4,2,9,Loyal Customers
C-ADV-01935,11,38,3270.77,4,5,5,14,Champions
C-ADV-01936,14,11,1309.65,4,2,3,9,Promising (New)
C-ADV-01937,47,12,3747.64,2,2,5,9,Hibernating
C-ADV-01938,2,26,419.06,5,5,2,12,Champions
C-ADV-01939,11,17,1928.38,4,3,4,11,Loyal Customers
C-ADV-01940,132,7,267.75,1,1,1,3,Hibernating
C-ADV-01941,72,11,1131.48,1,2,3,6,Hibernating
C-ADV-01942,142,10,676.52,1,2,2,5,Hibernating
C-ADV-01943,68,8,446.39,1,1,2,4,Hibernating
C-ADV-01944,78,10,190.62,1,2,1,4,Hibernating
C-ADV-01945,29,23,566.49,3,4,2,9,Loyal Customers
C-ADV-01946,12,24,5786.82,4,5,5,14,Champions
C-ADV-01947,44,4,154.57999999999998,2,1,1,4,Hibernating
C-ADV-01948,153,4,170.61,1,1,1,3,Hibernating
C-ADV-01949,15,14,7199.76,4,3,5,12,Loyal Customers
C-ADV-01950,1,36,3285.28,5,5,5,15,Champions
C-ADV-01951,35,16,1265.64,2,3,3,8,Others
C-ADV-01952,21,18,3772.58,3,3,5,11,Loyal Customers
C-ADV-01953,10,15,4344.76,4,3,5,12,Loyal Customers
C-ADV-01954,23,24,1744.3899999999999,3,5,4,12,Loyal Customers
C-ADV-01955,96,7,873.97,1,1,3,5,Hibernating
C-ADV-01956,22,20,18705.75,3,4,5,12,Loyal Customers
C-ADV-01957,34,17,5271.49,2,3,5,10,Others
C-ADV-01958,4,36,5844.09,5,5,5,15,Champions
C-ADV-01959,48,14,6611.72,2,3,5,10,Others
C-ADV-01960,4,12,1260.29,5,2,3,10,Promising (New)
C-ADV-01961,11,16,2147.51,4,3,4,11,Loyal Customers
C-ADV-01962,57,11,308.09000000000003,2,2,1,5,Hibernating
C-ADV-01963,3,15,1556.6499999999999,5,3,4,12,Loyal Customers
C-ADV-01964,16,16,1740.52,4,3,4,11,Loyal Customers
C-ADV-01965,169,12,2545.03,1,2,4,7,Hibernating
C-ADV-01966,106,8,901.22,1,1,3,5,Hibernating
C-ADV-01967,46,16,1086.45,2,3,3,8,Others
C-ADV-01968,23,6,241.23,3,1,1,5,Others
C-ADV-01969,2,31,1243.81,5,5,3,13,Champions
C-ADV-01970,4,24,799.52,5,5,3,13,Champions
C-ADV-01971,1,34,3781.52,5,5,5,15,Champions
C-ADV-01972,21,6,590.93,3,1,2,6,Others
C-ADV-01973,10,26,447.2,4,5,2,11,Champions
C-ADV-01974,87,12,2690.68,1,2,4,7,Hibernating
C-ADV-01975,25,12,2337.88,3,2,4,9,Others
C-ADV-01976,212,3,252.57,1,1,1,3,Hibernating
C-ADV-01977,15,4,547.79,4,1,2,7,Promising (New)
C-ADV-01978,18,35,1471.81,3,5,4,12,Loyal Customers
C-ADV-01979,4,10,143.72,5,2,1,8,Promising (New)
C-ADV-01980,1,15,499.01,5,3,2,10,Loyal Customers
C-ADV-01981,62,11,231.97,2,2,1,5,Hibernating
C-ADV-01982,5,24,1129.68,5,5,3,13,Champions
C-ADV-01983,1,20,2020.32,5,4,4,13,Champions
C-ADV-01984,93,5,451.40999999999997,1,1,2,4,Hibernating
C-ADV-01985,7,9,739.96,5,1,2,8,Promising (New)
C-ADV-01986,8,15,697.53,5,3,2,10,Loyal Customers
C-ADV-01987,11,36,4527.16,4,5,5,14,Champions
C-ADV-01988,49,9,350.24,2,1,1,4,Hibernating
C-ADV-01989,47,28,8260.41,2,5,5,12,At Risk (Big Spenders)
C-ADV-01990,1,32,708.56,5,5,2,12,Champions
C-ADV-01991,121,12,590.1999999999999,1,2,2,5,Hibernating
C-ADV-01992,48,14,2180.21,2,3,4,9,Others
C-ADV-01993,5,33,2344.2,5,5,4,14,Champions
C-ADV-01994,7,21,521.28,5,4,2,11,Champions
C-ADV-01995,1,35,1168.31,5,5,3,13,Champions
C-ADV-01996,8,13,593.71,5,2,2,9,Promising (New)
C-ADV-01997,5,17,3104.99,5,3,5,13,Loyal Customers
C-ADV-01998,8,34,15129.39,5,5,5,15,Champions
C-ADV-01999,36,27,1282.06,2,5,3,10,At Risk (Big Spenders)
C-ADV-02000,22,7,251.27,3,1,1,5,Others
C-ADV-02001,12,16,258.1,4,3,1,8,Loyal Customers
C-ADV-02002,11,14,749.25,4,3,2,9,Loyal Customers
C-ADV-02003,19,29,3389.8,3,5,5,13,Loyal Customers
C-ADV-02004,38,15,599.73,2,3,2,7,Others
C-ADV-02005,46,17,4551.01,2,3,5,10,Others
C-ADV-02006,2,14,1137.71,5,3,3,11,Loyal Customers
C-ADV-02007,32,20,538.51,2,4,2,8,At Risk (Big Spenders)
C-ADV-02008,25,12,520.41,3,2,2,7,Others
C-ADV-02009,69,13,3038.49,1,2,5,8,Hibernating
C-ADV-02010,74,9,4255.32,1,1,5,7,Hibernating
C-ADV-02011,65,14,964.0,1,3,3,7,Others
C-ADV-02012,15,15,4596.53,4,3,5,12,Loyal Customers
C-ADV-02013,111,7,182.36,1,1,1,3,Hibernating
C-ADV-02014,6,13,5318.55,5,2,5,12,Promising (New)
C-ADV-02015,1,12,3896.65,5,2,5,12,Promising (New)
C-ADV-02016,85,6,485.49,1,1,2,4,Hibernating
C-ADV-02017,33,16,746.71,2,3,2,7,Others
C-ADV-02018,5,16,521.21,5,3,2,10,Loyal Customers
C-ADV-02019,52,22,1050.8,2,4,3,9,At Risk (Big Spenders)
C-ADV-02020,14,9,370.57,4,1,1,6,Promising (New)
C-ADV-02021,28,16,423.75,3,3,2,8,Loyal Customers
C-ADV-02022,4,20,1314.07,5,4,3,12,Champions
C-ADV-02023,63,26,948.5,1,5,3,9,At Risk (Big Spenders)
C-ADV-02024,22,26,1211.65,3,5,3,11,Loyal Customers
C-ADV-02025,106,14,215.08,1,3,1,5,Others
C-ADV-02026,71,13,444.21,1,2,2,5,Hibernating
C-ADV-02027,50,15,1210.85,2,3,3,8,Others
C-ADV-02028,72,7,620.55,1,1,2,4,Hibernating
C-ADV-02029,7,16,1358.41,5,3,4,12,Loyal Customers
C-ADV-02030,67,14,770.05,1,3,3,7,Others
C-ADV-02031,20,26,2184.09,3,5,4,12,Loyal Customers
C-ADV-02032,80,9,406.87,1,1,2,4,Hibernating
C-ADV-02033,32,14,182.73000000000002,2,3,1,6,Others
C-ADV-02034,8,16,186.56,5,3,1,9,Loyal Customers
C-ADV-02035,13,41,2672.46,4,5,4,13,Champions
C-ADV-02036,28,21,1743.48,3,4,4,11,Loyal Customers
C-ADV-02037,40,34,8145.8,2,5,5,12,At Risk (Big Spenders)
C-ADV-02038,4,29,1223.42,5,5,3,13,Champions
C-ADV-02039,81,9,1318.68,1,1,3,5,Hibernating
C-ADV-02040,2,27,3097.54,5,5,5,15,Champions
C-ADV-02041,100,12,2295.88,1,2,4,7,Hibernating
C-ADV-02042,6,13,137.78,5,2,1,8,Promising (New)
C-ADV-02043,56,24,11222.210000000001,2,5,5,12,At Risk (Big Spenders)
C-ADV-02044,58,19,329.64,2,4,1,7,At Risk (Big Spenders)
C-ADV-02045,43,14,314.62,2,3,1,6,Others
C-ADV-02046,23,17,1982.99,3,3,4,10,Loyal Customers
C-ADV-02047,48,9,387.89,2,1,2,5,Hibernating
C-ADV-02048,18,22,580.87,3,4,2,9,Loyal Customers
C-ADV-02049,64,17,1061.58,1,3,3,7,Others
C-ADV-02050,70,9,439.21999999999997,1,1,2,4,Hibernating
C-ADV-02051,29,22,11556.58,3,4,5,12,Loyal Customers
C-ADV-02052,99,14,3461.16,1,3,5,9,Others
C-ADV-02053,12,11,807.46,4,2,3,9,Promising (New)
C-ADV-02054,18,23,923.0,3,4,3,10,Loyal Customers
C-ADV-02055,303,7,180.71,1,1,1,3,Hibernating
C-ADV-02056,20,17,2154.28,3,3,4,10,Loyal Customers
C-ADV-02057,29,27,389.08,3,5,2,10,Loyal Customers
C-ADV-02058,93,10,604.5500000000001,1,2,2,5,Hibernating
C-ADV-02059,38,20,1285.63,2,4,3,9,At Risk (Big Spenders)
C-ADV-02060,69,14,2477.37,1,3,4,8,Others
C-ADV-02061,7,41,4347.5,5,5,5,15,Champions
C-ADV-02062,70,7,255.07,1,1,1,3,Hibernating
C-ADV-02063,8,9,344.24,5,1,1,7,Promising (New)
C-ADV-02064,380,3,275.18,1,1,1,3,Hibernating
C-ADV-02065,27,23,13448.41,3,4,5,12,Loyal Customers
C-ADV-02066,34,11,3174.34,2,2,5,9,Hibernating
C-ADV-02067,8,19,903.2,5,4,3,12,Champions
C-ADV-02068,32,31,1867.45,2,5,4,11,At Risk (Big Spenders)
C-ADV-02069,45,16,3096.29,2,3,5,10,Others
C-ADV-02070,13,15,1096.94,4,3,3,10,Loyal Customers
C-ADV-02071,4,34,2203.31,5,5,4,14,Champions
C-ADV-02072,11,19,1046.67,4,4,3,11,Champions
C-ADV-02073,20,15,1250.14,3,3,3,9,Loyal Customers
C-ADV-02074,23,14,462.51,3,3,2,8,Loyal Customers
C-ADV-02075,48,8,123.16000000000001,2,1,1,4,Hibernating
C-ADV-02076,28,19,1370.8899999999999,3,4,4,11,Loyal Customers
C-ADV-02077,61,14,1193.42,2,3,3,8,Others
C-ADV-02078,55,14,1609.51,2,3,4,9,Others
C-ADV-02079,16,9,106.17,4,1,1,6,Promising (New)
C-ADV-02080,2,25,3528.33,5,5,5,15,Champions
C-ADV-02081,27,37,925.42,3,5,3,11,Loyal Customers
C-ADV-02082,17,21,1297.48,4,4,3,11,Champions
C-ADV-02083,7,20,486.85,5,4,2,11,Champions
C-ADV-02084,58,17,1589.79,2,3,4,9,Others
C-ADV-02085,17,14,584.61,4,3,2,9,Loyal Customers
C-ADV-02086,22,24,390.38,3,5,2,10,Loyal Customers
C-ADV-02087,6,29,5200.3,5,5,5,15,Champions
C-ADV-02088,50,19,181.93,2,4,1,7,At Risk (Big Spenders)
C-ADV-02089,39,19,589.27,2,4,2,8,At Risk (Big Spenders)
C-ADV-02090,12,23,854.6,4,4,3,11,Champions
C-ADV-02091,220,11,523.76,1,2,2,5,Hibernating
C-ADV-02092,73,10,517.81,1,2,2,5,Hibernating
C-ADV-02093,48,19,2786.95,2,4,5,11,At Risk (Big Spenders)
C-ADV-02094,35,14,438.74,2,3,2,7,Others
C-ADV-02095,111,10,893.9200000000001,1,2,3,6,Hibernating
C-ADV-02096,42,16,1394.67,2,3,4,9,Others
C-ADV-02097,36,9,612.3199999999999,2,1,2,5,Hibernating
C-ADV-02098,29,30,2868.44,3,5,5,13,Loyal Customers
C-ADV-02099,38,24,1808.43,2,5,4,11,At Risk (Big Spenders)
C-ADV-02100,91,13,670.19,1,2,2,5,Hibernating
C-ADV-02101,44,40,3193.18,2,5,5,12,At Risk (Big Spenders)
C-ADV-02102,2,25,2910.84,5,5,5,15,Champions
C-ADV-02103,15,15,922.5899999999999,4,3,3,10,Loyal Customers
C-ADV-02104,5,18,1040.97,5,3,3,11,Loyal Customers
C-ADV-02105,268,5,121.12,1,1,1,3,Hibernating
C-ADV-02106,9,29,757.1,4,5,3,12,Champions
C-ADV-02107,31,25,608.76,3,5,2,10,Loyal Customers
C-ADV-02108,41,11,252.57,2,2,1,5,Hibernating
C-ADV-02109,30,16,353.62,3,3,1,7,Loyal Customers
C-ADV-02110,1,34,984.34,5,5,3,13,Champions
C-ADV-02111,17,17,538.61,4,3,2,9,Loyal Customers
C-ADV-02112,12,19,2549.14,4,4,4,12,Champions
C-ADV-02113,48,11,1576.95,2,2,4,8,Hibernating
C-ADV-02114,51,29,2974.84,2,5,5,12,At Risk (Big Spenders)
C-ADV-02115,1,28,2671.87,5,5,4,14,Champions
C-ADV-02116,20,18,3140.28,3,3,5,11,Loyal Customers
C-ADV-02117,50,21,2204.3,2,4,4,10,At Risk (Big Spenders)
C-ADV-02118,5,19,1366.8700000000001,5,4,4,13,Champions
C-ADV-02119,77,4,94.28999999999999,1,1,1,3,Hibernating
C-ADV-02120,7,22,1745.16,5,4,4,13,Champions
C-ADV-02121,13,24,1118.98,4,5,3,12,Champions
C-ADV-02122,16,13,780.53,4,2,3,9,Promising (New)
C-ADV-02123,1,15,2344.71,5,3,4,12,Loyal Customers
C-ADV-02124,9,23,725.29,4,4,2,10,Champions
C-ADV-02125,9,10,1003.62,4,2,3,9,Promising (New)
C-ADV-02126,40,17,343.69,2,3,1,6,Others
C-ADV-02127,77,27,552.42,1,5,2,8,At Risk (Big Spenders)
C-ADV-02128,14,18,1354.3,4,3,4,11,Loyal Customers
C-ADV-02129,35,3,76.0,2,1,1,4,Hibernating
C-ADV-02130,11,14,1066.59,4,3,3,10,Loyal Customers
C-ADV-02131,49,14,1078.04,2,3,3,8,Others
C-ADV-02132,11,22,7429.53,4,4,5,13,Champions
C-ADV-02133,45,10,574.74,2,2,2,6,Hibernating
C-ADV-02134,304,2,66.28,1,1,1,3,Hibernating
C-ADV-02135,32,23,637.21,2,4,2,8,At Risk (Big Spenders)
C-ADV-02136,36,12,1032.3600000000001,2,2,3,7,Hibernating
C-ADV-02137,1,23,548.98,5,4,2,11,Champions
C-ADV-02138,99,11,1661.03,1,2,4,7,Hibernating
C-ADV-02139,9,14,365.24,4,3,1,8,Loyal Customers
C-ADV-02140,26,22,4120.24,3,4,5,12,Loyal Customers
C-ADV-02141,21,32,688.56,3,5,2,10,Loyal Customers
C-ADV-02142,23,3,79.38,3,1,1,5,Others
C-ADV-02143,64,11,318.08,1,2,1,4,Hibernating
C-ADV-02144,24,12,717.38,3,2,2,7,Others
C-ADV-02145,1,32,297.02,5,5,1,11,Champions
C-ADV-02146,2,15,3503.08,5,3,5,13,Loyal Customers
C-ADV-02147,57,9,1696.54,2,1,4,7,Hibernating
C-ADV-02148,78,8,268.75,1,1,1,3,Hibernating
C-ADV-02149,108,9,166.14000000000001,1,1,1,3,Hibernating
C-ADV-02150,23,13,234.54,3,2,1,6,Others
C-ADV-02151,7,27,2694.01,5,5,4,14,Champions
C-ADV-02152,42,15,305.69,2,3,1,6,Others
C-ADV-02153,2,18,2175.6,5,3,4,12,Loyal Customers
C-ADV-02154,10,15,725.74,4,3,2,9,Loyal Customers
C-ADV-02155,52,13,962.97,2,2,3,7,Hibernating
C-ADV-02156,33,15,652.15,2,3,2,7,Others
C-ADV-02157,15,18,216.07,4,3,1,8,Loyal Customers
C-ADV-02158,39,14,200.4,2,3,1,6,Others
C-ADV-02159,7,22,1945.8799999999999,5,4,4,13,Champions
C-ADV-02160,36,22,20906.97,2,4,5,11,At Risk (Big Spenders)
C-ADV-02161,33,10,382.84,2,2,1,5,Hibernating
C-ADV-02162,25,11,556.98,3,2,2,7,Others
C-ADV-02163,7,20,672.08,5,4,2,11,Champions
C-ADV-02164,43,14,6505.66,2,3,5,10,Others
C-ADV-02165,22,12,341.74,3,2,1,6,Others
C-ADV-02166,35,9,912.6800000000001,2,1,3,6,Hibernating
C-ADV-02167,140,6,382.15999999999997,1,1,1,3,Hibernating
C-ADV-02168,50,26,355.47,2,5,1,8,At Risk (Big Spenders)
C-ADV-02169,235,6,740.38,1,1,2,4,Hibernating
C-ADV-02170,8,8,512.86,5,1,2,8,Promising (New)
C-ADV-02171,6,13,1529.93,5,2,4,11,Promising (New)
C-ADV-02172,73,22,187.33,1,4,1,6,At Risk (Big Spenders)
