transaction_id,date,customer_id,customer_segment,region,product_category,product_name,quantity,unit_price,discount_percent,revenue,cost,profit,payment_method
TXN-001014,2024-01-07,CUST-00444,Standard,Central,Home & Garden,Table,3,519.59,0.07,1449.66,590.22,859.44,Debit Card
TXN-009151,2024-01-07,CUST-00873,Budget,North,Books,Cookbook,1,45.92,0.14,39.49,20.91,18.58,Bank Transfer
TXN-006942,2024-01-07,CUST-01388,Standard,South,Clothing,T-Shirt,5,91.94,0.11,409.13,221.21,187.92,Credit Card
TXN-007671,2024-01-07,CUST-01377,Standard,South,Books,Fiction Novel,4,34.24,0.04,131.48,68.7,62.78,Cash
TXN-001150,2024-01-07,CUST-00501,Premium,South,Electronics,Smartphone,2,1496.17,0.25,2244.26,1250.41,993.85,Bank Transfer
TXN-009653,2024-01-07,CUST-00438,Budget,East,Sports,Running Shoes,4,368.99,0.19,1195.53,737.11,458.42,Debit Card
TXN-006842,2024-01-07,CUST-00889,Budget,West,Clothing,Sneakers,2,94.76,0.09,172.46,106.05,66.41,Cash
TXN-005737,2024-01-08,CUST-01954,Budget,West,Electronics,Laptop,5,1044.17,0.2,4176.68,2525.92,1650.76,PayPal
TXN-007240,2024-01-08,CUST-00770,Budget,South,Home & Garden,Rug,5,780.05,0.08,3588.23,1463.71,2124.52,Credit Card
TXN-008675,2024-01-08,CUST-00015,Standard,South,Clothing,Sneakers,4,150.82,0.29,428.33,241.67,186.66,Credit Card
TXN-006152,2024-01-08,CUST-00406,Standard,East,Clothing,T-Shirt,2,48.49,0.21,76.61,34.64,41.97,Credit Card
TXN-000443,2024-01-08,CUST-01496,Budget,Central,Books,Cookbook,5,49.83,0.14,214.27,115.45,98.82,Bank Transfer
TXN-007176,2024-01-08,CUST-00549,Premium,West,Clothing,Sneakers,2,130.54,0.15,221.92,148.18,73.74,Cash
TXN-002346,2024-01-08,CUST-01650,Standard,North,Clothing,T-Shirt,2,148.14,0.0,296.28,191.31,104.97,Bank Transfer
TXN-002548,2024-01-08,CUST-01678,Budget,Central,Electronics,Tablet,5,822.53,0.01,4071.52,1833.02,2238.5,Cash
TXN-009300,2024-01-08,CUST-00886,Budget,East,Clothing,Sneakers,1,160.17,0.16,134.54,74.6,59.94,Cash
TXN-004374,2024-01-08,CUST-01517,Budget,Central,Clothing,Jacket,2,67.9,0.08,124.94,66.62,58.32,Bank Transfer
TXN-002689,2024-01-08,CUST-00700,Standard,West,Sports,Running Shoes,2,50.28,0.12,88.49,46.21,42.28,Cash
TXN-008854,2024-01-08,CUST-00632,Budget,East,Clothing,Dress,2,48.49,0.18,79.52,52.89,26.63,Credit Card
TXN-008813,2024-01-08,CUST-00354,Premium,East,Books,Self-Help,1,44.37,0.24,33.72,19.14,14.58,Debit Card
TXN-004573,2024-01-08,CUST-00581,Premium,South,Home & Garden,Lamp,3,207.66,0.12,548.22,362.38,185.84,PayPal
TXN-004605,2024-01-08,CUST-01923,Budget,Central,Books,Fiction Novel,4,29.34,0.03,113.84,54.31,59.53,Debit Card
TXN-002886,2024-01-08,CUST-01951,Premium,East,Home & Garden,Sofa,4,604.06,0.06,2271.27,1247.71,1023.56,Cash
TXN-004218,2024-01-08,CUST-01525,Premium,North,Books,Fiction Novel,1,16.19,0.02,15.87,7.34,8.53,PayPal
TXN-003657,2024-01-08,CUST-00073,Standard,North,Books,Cookbook,5,12.48,0.26,46.18,22.56,23.62,Debit Card
TXN-004695,2024-01-08,CUST-00492,Standard,West,Home & Garden,Plant Pot,1,448.23,0.22,349.62,161.74,187.88,Cash
TXN-000780,2024-01-08,CUST-01789,Standard,East,Home & Garden,Table,5,118.99,0.17,493.81,344.32,149.49,Debit Card
TXN-009623,2024-01-08,CUST-01000,Standard,West,Electronics,Headphones,4,686.65,0.13,2389.54,1464.54,925.0,Cash
TXN-002751,2024-01-08,CUST-01408,Budget,South,Home & Garden,Table,1,606.9,0.24,461.24,273.36,187.88,Bank Transfer
TXN-003204,2024-01-08,CUST-01074,Budget,North,Sports,Dumbbells,4,470.77,0.1,1694.77,1114.44,580.33,Bank Transfer
TXN-009020,2024-01-08,CUST-00028,Standard,East,Electronics,Tablet,3,109.22,0.16,275.23,142.56,132.67,Credit Card
TXN-003172,2024-01-08,CUST-01989,Premium,Central,Electronics,Smartwatch,1,1190.53,0.26,880.99,441.96,439.03,Bank Transfer
TXN-001297,2024-01-08,CUST-01082,Premium,Central,Sports,Bicycle,2,296.71,0.12,522.21,280.81,241.4,Debit Card
TXN-007490,2024-01-08,CUST-01644,Premium,West,Sports,Bicycle,1,282.01,0.29,200.23,96.6,103.63,Bank Transfer
TXN-007464,2024-01-08,CUST-01105,Premium,Central,Home & Garden,Lamp,4,714.55,0.27,2086.49,937.78,1148.71,Cash
TXN-009007,2024-01-08,CUST-00958,Premium,North,Clothing,T-Shirt,3,68.38,0.11,182.57,92.05,90.52,Cash
TXN-005045,2024-01-08,CUST-01262,Budget,South,Electronics,Laptop,4,809.59,0.26,2396.39,1591.67,804.72,PayPal
TXN-009967,2024-01-08,CUST-00392,Premium,Central,Home & Garden,Lamp,2,297.26,0.02,582.63,293.36,289.27,Cash
TXN-006767,2024-01-09,CUST-00565,Premium,Central,Clothing,Jeans,4,66.29,0.02,259.86,129.54,130.32,Cash
TXN-009537,2024-01-09,CUST-01574,Standard,West,Clothing,Jeans,4,100.8,0.11,358.85,166.98,191.87,Debit Card
TXN-003504,2024-01-09,CUST-00576,Premium,South,Sports,Dumbbells,2,499.42,0.21,789.08,471.64,317.44,Bank Transfer
TXN-005729,2024-01-09,CUST-00217,Premium,South,Electronics,Headphones,2,897.02,0.25,1345.53,828.09,517.44,Debit Card
TXN-001762,2024-01-09,CUST-00278,Budget,North,Home & Garden,Plant Pot,1,137.0,0.17,113.71,56.04,57.67,PayPal
TXN-006836,2024-01-09,CUST-01664,Budget,East,Home & Garden,Table,5,160.36,0.19,649.46,342.72,306.74,Cash
TXN-002821,2024-01-09,CUST-01553,Budget,South,Clothing,Sneakers,5,168.88,0.26,624.86,283.0,341.86,PayPal
TXN-000981,2024-01-09,CUST-01274,Budget,North,Sports,Yoga Mat,3,402.61,0.18,990.42,633.67,356.75,Cash
TXN-002868,2024-01-09,CUST-00682,Premium,Central,Electronics,Headphones,2,1094.94,0.1,1970.89,1016.47,954.42,Cash
TXN-006740,2024-01-09,CUST-01773,Premium,North,Home & Garden,Rug,5,732.04,0.22,2854.96,1295.11,1559.85,PayPal
TXN-008379,2024-01-09,CUST-01419,Standard,North,Electronics,Laptop,3,618.41,0.23,1428.53,690.8,737.73,Debit Card
TXN-002878,2024-01-09,CUST-01625,Standard,East,Clothing,Jeans,1,156.09,0.05,148.29,101.19,47.1,PayPal
TXN-008077,2024-01-09,CUST-01195,Budget,North,Books,Tech Manual,4,27.56,0.07,102.52,52.91,49.61,Bank Transfer
TXN-005957,2024-01-09,CUST-00657,Standard,West,Books,Fiction Novel,3,28.3,0.01,84.05,46.91,37.14,Debit Card
TXN-009847,2024-01-09,CUST-00398,Budget,North,Electronics,Laptop,2,1104.83,0.06,2077.08,1278.54,798.54,PayPal
TXN-003777,2024-01-09,CUST-01614,Budget,East,Sports,Tennis Racket,5,121.83,0.18,499.5,268.08,231.42,PayPal
TXN-003598,2024-01-09,CUST-01813,Budget,East,Books,Fiction Novel,4,30.43,0.09,110.77,54.88,55.89,Cash
TXN-006260,2024-01-09,CUST-01395,Standard,East,Home & Garden,Plant Pot,4,760.24,0.15,2584.82,1756.56,828.26,Bank Transfer
TXN-009933,2024-01-09,CUST-01160,Standard,West,Clothing,Sneakers,5,143.76,0.11,639.73,359.72,280.01,Debit Card
TXN-001621,2024-01-09,CUST-01989,Budget,South,Home & Garden,Lamp,3,615.42,0.23,1421.62,687.37,734.25,Debit Card
TXN-008252,2024-01-09,CUST-00083,Premium,East,Sports,Running Shoes,1,53.87,0.12,47.41,22.96,24.45,Debit Card
TXN-002089,2024-01-09,CUST-01475,Premium,West,Books,Tech Manual,4,46.64,0.06,175.37,119.18,56.19,Credit Card
TXN-004632,2024-01-09,CUST-00122,Premium,South,Sports,Running Shoes,2,397.41,0.14,683.55,453.1,230.45,Bank Transfer
TXN-002626,2024-01-09,CUST-00350,Budget,South,Books,Biography,2,44.99,0.13,78.28,36.8,41.48,Debit Card
TXN-009140,2024-01-09,CUST-01269,Standard,Central,Electronics,Tablet,2,1255.01,0.06,2359.42,1449.08,910.34,Cash
TXN-005462,2024-01-09,CUST-01873,Standard,North,Sports,Yoga Mat,4,462.71,0.28,1332.6,617.76,714.84,Debit Card
TXN-001160,2024-01-09,CUST-01464,Budget,North,Home & Garden,Plant Pot,3,794.89,0.09,2170.05,986.36,1183.69,Bank Transfer
TXN-007773,2024-01-09,CUST-00248,Budget,East,Electronics,Laptop,5,752.96,0.13,3275.38,1963.58,1311.8,PayPal
TXN-001165,2024-01-09,CUST-01713,Budget,South,Home & Garden,Rug,5,546.91,0.04,2625.17,1756.55,868.62,PayPal
TXN-004865,2024-01-09,CUST-01371,Budget,North,Sports,Dumbbells,5,74.88,0.29,265.82,108.66,157.16,Cash
TXN-007723,2024-01-09,CUST-01516,Standard,North,Sports,Dumbbells,2,90.89,0.23,139.97,88.09,51.88,Debit Card
TXN-006615,2024-01-10,CUST-01542,Standard,West,Sports,Tennis Racket,4,178.5,0.15,606.9,362.91,243.99,Credit Card
TXN-003925,2024-01-10,CUST-01817,Standard,West,Home & Garden,Sofa,1,799.41,0.21,631.53,262.17,369.36,PayPal
TXN-005893,2024-01-10,CUST-00530,Premium,East,Electronics,Smartwatch,4,1084.13,0.05,4119.69,2874.5,1245.19,Cash
TXN-007186,2024-01-10,CUST-01970,Standard,West,Home & Garden,Plant Pot,5,406.72,0.3,1423.52,928.35,495.17,Cash
TXN-009835,2024-01-10,CUST-01372,Premium,Central,Books,Tech Manual,5,10.78,0.19,43.66,20.13,23.53,Bank Transfer
TXN-006316,2024-01-10,CUST-01071,Premium,North,Sports,Dumbbells,1,384.51,0.16,322.99,220.02,102.97,Credit Card
TXN-009838,2024-01-10,CUST-00610,Budget,West,Books,Cookbook,5,37.41,0.26,138.42,73.62,64.8,Bank Transfer
TXN-003860,2024-01-10,CUST-00215,Standard,West,Home & Garden,Plant Pot,1,629.79,0.04,604.6,411.83,192.77,Cash
TXN-006585,2024-01-10,CUST-00473,Budget,South,Clothing,T-Shirt,4,71.22,0.02,279.18,192.7,86.48,Cash
TXN-007165,2024-01-10,CUST-00731,Budget,Central,Electronics,Headphones,2,1292.17,0.04,2480.97,1020.05,1460.92,Debit Card
TXN-009118,2024-01-10,CUST-01691,Standard,Central,Electronics,Smartwatch,1,648.96,0.23,499.7,280.31,219.39,Credit Card
TXN-006060,2024-01-10,CUST-00349,Standard,East,Books,Cookbook,1,43.83,0.23,33.75,21.56,12.19,Bank Transfer
TXN-001155,2024-01-10,CUST-01923,Standard,South,Electronics,Tablet,1,1409.83,0.03,1367.54,599.85,767.69,Credit Card
TXN-000426,2024-01-10,CUST-01837,Budget,South,Books,Biography,5,12.92,0.22,50.39,31.91,18.48,Bank Transfer
TXN-003100,2024-01-10,CUST-00977,Standard,South,Electronics,Smartwatch,5,224.14,0.13,975.01,428.2,546.81,PayPal
TXN-008436,2024-01-10,CUST-01108,Budget,South,Books,Biography,4,45.16,0.24,137.29,56.11,81.18,Debit Card
TXN-003148,2024-01-10,CUST-00154,Budget,West,Electronics,Laptop,2,1022.34,0.05,1942.45,1093.53,848.92,Debit Card
TXN-001641,2024-01-10,CUST-01559,Standard,North,Sports,Running Shoes,3,35.92,0.04,103.45,49.95,53.5,Debit Card
TXN-001325,2024-01-10,CUST-00815,Standard,Central,Clothing,Jacket,5,85.04,0.28,306.14,123.65,182.49,Cash
TXN-008035,2024-01-10,CUST-00073,Premium,North,Home & Garden,Rug,5,550.11,0.11,2447.99,1412.32,1035.67,PayPal
TXN-001000,2024-01-10,CUST-00642,Budget,East,Clothing,Jeans,2,184.05,0.15,312.88,169.24,143.64,Cash
TXN-005511,2024-01-10,CUST-01050,Budget,North,Electronics,Smartphone,5,129.45,0.08,595.47,263.34,332.13,Bank Transfer
TXN-002814,2024-01-10,CUST-00274,Premium,Central,Clothing,Jeans,5,101.78,0.09,463.1,305.77,157.33,Bank Transfer
TXN-005861,2024-01-10,CUST-00782,Premium,South,Clothing,Sneakers,2,22.49,0.13,39.13,26.74,12.39,Cash
TXN-004582,2024-01-10,CUST-01727,Premium,South,Sports,Running Shoes,3,304.96,0.17,759.35,324.26,435.09,Credit Card
TXN-005679,2024-01-10,CUST-00993,Standard,South,Books,Biography,4,13.53,0.09,49.25,25.11,24.14,PayPal
TXN-000556,2024-01-10,CUST-00552,Standard,Central,Sports,Tennis Racket,1,289.97,0.12,255.17,119.96,135.21,Cash
TXN-009746,2024-01-10,CUST-01458,Budget,East,Books,Fiction Novel,3,20.17,0.04,58.09,24.77,33.32,PayPal
TXN-002893,2024-01-11,CUST-01235,Premium,Central,Home & Garden,Sofa,5,663.35,0.15,2819.24,1490.17,1329.07,Debit Card
TXN-004619,2024-01-11,CUST-00556,Standard,East,Electronics,Tablet,5,1412.04,0.14,6071.77,3638.0,2433.77,Credit Card
TXN-007550,2024-01-11,CUST-01658,Premium,North,Home & Garden,Lamp,5,528.08,0.16,2217.94,947.56,1270.38,Cash
TXN-009179,2024-01-11,CUST-00189,Standard,West,Sports,Tennis Racket,1,286.35,0.27,209.04,133.9,75.14,PayPal
TXN-008881,2024-01-11,CUST-00100,Premium,North,Clothing,Sneakers,2,139.63,0.27,203.86,113.57,90.29,Debit Card
TXN-004544,2024-01-11,CUST-01237,Standard,South,Sports,Running Shoes,4,345.62,0.08,1271.88,514.51,757.37,Bank Transfer
TXN-006594,2024-01-11,CUST-00019,Premium,West,Electronics,Smartphone,1,427.29,0.18,350.38,165.75,184.63,Debit Card
TXN-004990,2024-01-11,CUST-00899,Budget,West,Books,Cookbook,1,49.16,0.18,40.31,18.46,21.85,Cash
TXN-002788,2024-01-11,CUST-00801,Standard,East,Sports,Yoga Mat,1,494.75,0.2,395.8,210.07,185.73,Credit Card
TXN-003086,2024-01-11,CUST-01308,Standard,South,Books,Self-Help,1,11.13,0.19,9.02,6.17,2.85,Bank Transfer
TXN-004679,2024-01-11,CUST-01055,Premium,West,Clothing,T-Shirt,1,114.71,0.09,104.39,57.88,46.51,Cash
TXN-000613,2024-01-11,CUST-01561,Standard,North,Home & Garden,Plant Pot,2,381.03,0.25,571.54,364.68,206.86,Bank Transfer
TXN-008302,2024-01-11,CUST-01408,Budget,Central,Home & Garden,Lamp,4,53.78,0.14,185.0,117.89,67.11,Cash
TXN-004137,2024-01-11,CUST-00421,Budget,West,Clothing,Jacket,5,145.61,0.28,524.2,209.7,314.5,Debit Card
TXN-002995,2024-01-11,CUST-01073,Premium,Central,Electronics,Headphones,2,588.16,0.02,1152.79,692.79,460.0,Credit Card
TXN-005498,2024-01-11,CUST-00216,Standard,East,Books,Fiction Novel,2,19.73,0.21,31.17,15.39,15.78,Debit Card
TXN-008239,2024-01-11,CUST-00686,Premium,East,Clothing,T-Shirt,3,75.82,0.16,191.07,126.62,64.45,Credit Card
TXN-009011,2024-01-11,CUST-01215,Premium,West,Clothing,Sneakers,2,128.89,0.05,244.89,137.24,107.65,Cash
TXN-007706,2024-01-11,CUST-00207,Premium,North,Clothing,Dress,3,142.66,0.21,338.1,230.38,107.72,Bank Transfer
TXN-009832,2024-01-11,CUST-01653,Standard,East,Books,Biography,2,31.52,0.15,53.58,21.57,32.01,Credit Card
TXN-004012,2024-01-11,CUST-00686,Budget,East,Sports,Running Shoes,3,61.36,0.01,182.24,120.92,61.32,PayPal
TXN-004611,2024-01-11,CUST-01564,Budget,South,Electronics,Headphones,5,781.55,0.11,3477.9,2168.46,1309.44,Debit Card
TXN-004176,2024-01-11,CUST-01910,Standard,East,Electronics,Smartphone,1,1362.91,0.07,1267.51,754.66,512.85,PayPal
TXN-004254,2024-01-11,CUST-00104,Budget,South,Home & Garden,Table,2,133.55,0.18,219.02,102.54,116.48,Cash
TXN-008637,2024-01-12,CUST-01355,Budget,South,Sports,Running Shoes,4,183.99,0.01,728.6,496.57,232.03,PayPal
TXN-008647,2024-01-12,CUST-01377,Premium,East,Clothing,Sneakers,5,108.01,0.3,378.04,256.19,121.85,PayPal
TXN-008571,2024-01-12,CUST-01946,Premium,Central,Home & Garden,Table,4,669.26,0.28,1927.47,1212.68,714.79,Cash
TXN-006892,2024-01-12,CUST-01193,Standard,North,Books,Fiction Novel,1,17.07,0.22,13.31,5.99,7.32,Credit Card
TXN-001232,2024-01-12,CUST-00845,Premium,West,Books,Cookbook,1,27.72,0.13,24.12,15.89,8.23,Debit Card
TXN-000985,2024-01-12,CUST-01661,Budget,East,Clothing,Jacket,3,70.7,0.26,156.95,104.96,51.99,Debit Card
TXN-000763,2024-01-12,CUST-00379,Premium,West,Home & Garden,Plant Pot,5,460.04,0.04,2208.19,980.16,1228.03,Debit Card
TXN-001222,2024-01-12,CUST-01596,Standard,Central,Electronics,Smartwatch,5,253.27,0.27,924.44,610.39,314.05,Debit Card
TXN-008199,2024-01-12,CUST-01148,Standard,Central,Sports,Bicycle,1,366.65,0.2,293.32,169.39,123.93,PayPal
TXN-000995,2024-01-12,CUST-01019,Budget,West,Home & Garden,Sofa,4,759.53,0.04,2916.6,1461.78,1454.82,Bank Transfer
TXN-008489,2024-01-12,CUST-00973,Premium,East,Electronics,Headphones,5,1488.71,0.01,7369.11,4313.4,3055.71,Cash
TXN-000397,2024-01-12,CUST-01183,Premium,East,Electronics,Laptop,5,1061.87,0.23,4088.2,2549.67,1538.53,PayPal
TXN-008676,2024-01-12,CUST-01546,Premium,West,Electronics,Smartphone,5,884.06,0.19,3580.44,2331.87,1248.57,Credit Card
TXN-003040,2024-01-12,CUST-01983,Budget,Central,Electronics,Smartphone,1,1068.28,0.25,801.21,344.96,456.25,Credit Card
TXN-005005,2024-01-12,CUST-01759,Budget,North,Electronics,Smartphone,1,1098.19,0.3,768.73,374.81,393.92,Debit Card
TXN-004032,2024-01-12,CUST-01008,Premium,Central,Books,Cookbook,5,22.3,0.16,93.66,61.82,31.84,Bank Transfer
TXN-005474,2024-01-12,CUST-00651,Budget,West,Clothing,Jacket,3,35.0,0.26,77.7,32.98,44.72,PayPal
TXN-009532,2024-01-12,CUST-00690,Standard,North,Sports,Dumbbells,4,59.56,0.11,212.03,88.35,123.68,Bank Transfer
TXN-003403,2024-01-12,CUST-00156,Standard,North,Electronics,Headphones,5,1348.84,0.21,5327.92,2956.55,2371.37,PayPal
TXN-004691,2024-01-12,CUST-00467,Budget,West,Sports,Running Shoes,2,67.01,0.06,125.98,57.19,68.79,Bank Transfer
TXN-009966,2024-01-12,CUST-00628,Standard,West,Home & Garden,Plant Pot,5,524.82,0.21,2073.04,853.42,1219.62,Credit Card
TXN-009615,2024-01-12,CUST-00758,Standard,West,Sports,Yoga Mat,3,396.57,0.02,1165.92,692.08,473.84,PayPal
TXN-003656,2024-01-12,CUST-00756,Budget,West,Home & Garden,Rug,5,482.64,0.13,2099.48,1241.37,858.11,Bank Transfer
TXN-004772,2024-01-12,CUST-00120,Standard,West,Clothing,Sneakers,4,101.7,0.04,390.53,251.06,139.47,Credit Card
TXN-000149,2024-01-12,CUST-00811,Budget,North,Books,Biography,5,32.56,0.14,140.01,89.9,50.11,PayPal
TXN-003879,2024-01-12,CUST-00050,Budget,North,Clothing,T-Shirt,5,26.06,0.29,92.51,46.54,45.97,Credit Card
TXN-002304,2024-01-12,CUST-01228,Budget,West,Books,Cookbook,1,49.67,0.24,37.75,22.08,15.67,Debit Card
TXN-001970,2024-01-12,CUST-01447,Premium,East,Clothing,Dress,5,53.53,0.27,195.38,125.21,70.17,Debit Card
TXN-006387,2024-01-12,CUST-01107,Budget,Central,Electronics,Smartphone,4,933.85,0.07,3473.92,1820.57,1653.35,Cash
TXN-004356,2024-01-12,CUST-01368,Budget,Central,Home & Garden,Rug,3,652.28,0.25,1467.63,890.24,577.39,Bank Transfer
TXN-002394,2024-01-12,CUST-00599,Premium,South,Clothing,Sneakers,5,46.27,0.29,164.26,81.79,82.47,Debit Card
TXN-003934,2024-01-12,CUST-01199,Premium,Central,Clothing,Dress,2,147.11,0.11,261.86,168.29,93.57,Bank Transfer
TXN-002629,2024-01-13,CUST-01333,Premium,West,Sports,Bicycle,1,242.48,0.17,201.26,124.34,76.92,Bank Transfer
TXN-000966,2024-01-13,CUST-01785,Budget,South,Home & Garden,Plant Pot,2,760.12,0.1,1368.22,843.31,524.91,Bank Transfer
TXN-005804,2024-01-13,CUST-00567,Standard,Central,Books,Tech Manual,2,15.56,0.07,28.94,17.88,11.06,PayPal
TXN-007950,2024-01-13,CUST-01828,Budget,South,Clothing,T-Shirt,2,61.45,0.02,120.44,62.55,57.89,PayPal
TXN-000389,2024-01-13,CUST-00953,Budget,West,Books,Self-Help,3,19.31,0.29,41.13,16.47,24.66,Credit Card
TXN-005699,2024-01-13,CUST-00368,Standard,North,Books,Self-Help,4,16.78,0.03,65.11,39.81,25.3,Debit Card
TXN-005507,2024-01-13,CUST-00696,Standard,West,Electronics,Smartphone,5,1368.06,0.16,5745.85,2597.45,3148.4,Bank Transfer
TXN-000568,2024-01-13,CUST-01214,Budget,South,Books,Fiction Novel,1,22.43,0.01,22.21,11.76,10.45,PayPal
TXN-008249,2024-01-13,CUST-00345,Standard,West,Home & Garden,Rug,3,277.77,0.24,633.32,403.77,229.55,Credit Card
TXN-004380,2024-01-13,CUST-01433,Standard,West,Electronics,Smartwatch,5,591.51,0.12,2602.64,1302.89,1299.75,Debit Card
TXN-002254,2024-01-13,CUST-01974,Standard,Central,Clothing,Jacket,1,84.09,0.27,61.39,42.14,19.25,Debit Card
TXN-006666,2024-01-13,CUST-00363,Standard,Central,Home & Garden,Rug,1,69.25,0.14,59.55,26.08,33.47,Cash
TXN-000800,2024-01-13,CUST-01414,Premium,North,Clothing,Sneakers,2,67.41,0.26,99.77,64.87,34.9,Debit Card
TXN-004962,2024-01-13,CUST-01634,Standard,South,Sports,Tennis Racket,3,119.39,0.11,318.77,149.75,169.02,Debit Card
TXN-009101,2024-01-13,CUST-01323,Standard,Central,Books,Tech Manual,5,23.29,0.2,93.16,45.72,47.44,PayPal
TXN-003441,2024-01-13,CUST-01846,Budget,East,Sports,Bicycle,5,203.25,0.19,823.16,523.41,299.75,Cash
TXN-008413,2024-01-13,CUST-00870,Premium,South,Books,Self-Help,3,30.52,0.18,75.08,47.94,27.14,Bank Transfer
TXN-000181,2024-01-13,CUST-00989,Budget,Central,Clothing,Dress,5,123.54,0.21,487.98,217.26,270.72,Credit Card
TXN-006386,2024-01-13,CUST-00894,Budget,North,Electronics,Laptop,2,756.27,0.26,1119.28,473.59,645.69,Debit Card
TXN-009548,2024-01-13,CUST-00920,Standard,West,Sports,Running Shoes,2,192.54,0.16,323.47,131.31,192.16,Credit Card
TXN-008883,2024-01-14,CUST-01997,Standard,Central,Home & Garden,Table,5,133.55,0.07,621.01,427.67,193.34,PayPal
TXN-005184,2024-01-14,CUST-01491,Premium,North,Clothing,Sneakers,5,149.04,0.12,655.78,269.36,386.42,Bank Transfer
TXN-007784,2024-01-14,CUST-01214,Standard,North,Clothing,Jeans,3,126.19,0.3,265.0,165.42,99.58,Cash
TXN-005218,2024-01-14,CUST-00267,Premium,West,Electronics,Smartphone,4,361.17,0.04,1386.89,770.1,616.79,Debit Card
TXN-005117,2024-01-14,CUST-00020,Standard,North,Clothing,Dress,5,139.15,0.03,674.88,299.94,374.94,Debit Card
TXN-000177,2024-01-14,CUST-01952,Standard,West,Clothing,Jacket,5,90.73,0.05,430.97,271.63,159.34,Bank Transfer
TXN-001552,2024-01-14,CUST-01408,Standard,Central,Home & Garden,Rug,2,93.15,0.08,171.4,86.4,85.0,Cash
TXN-005048,2024-01-14,CUST-01717,Budget,West,Electronics,Laptop,1,971.08,0.26,718.6,414.58,304.02,Bank Transfer
TXN-005473,2024-01-14,CUST-00106,Standard,West,Electronics,Laptop,3,220.52,0.01,654.94,333.15,321.79,Debit Card
TXN-005428,2024-01-14,CUST-00288,Standard,South,Clothing,Dress,2,93.27,0.15,158.56,76.57,81.99,Cash
TXN-002210,2024-01-14,CUST-00228,Budget,South,Books,Biography,4,18.35,0.27,53.58,29.73,23.85,Debit Card
TXN-004816,2024-01-14,CUST-01683,Budget,Central,Clothing,Jeans,3,46.81,0.19,113.75,46.73,67.02,Cash
TXN-005327,2024-01-14,CUST-00410,Premium,South,Clothing,Jeans,2,111.31,0.19,180.32,91.1,89.22,PayPal
TXN-001574,2024-01-14,CUST-00010,Standard,West,Clothing,Dress,1,181.51,0.13,157.91,99.47,58.44,Cash
TXN-007226,2024-01-14,CUST-00977,Budget,South,Books,Cookbook,2,29.44,0.01,58.29,26.82,31.47,Bank Transfer
TXN-003695,2024-01-14,CUST-00869,Standard,South,Home & Garden,Sofa,2,438.98,0.08,807.72,524.51,283.21,PayPal
TXN-000905,2024-01-14,CUST-01093,Budget,South,Books,Biography,2,17.55,0.06,32.99,14.99,18.0,Cash
TXN-002867,2024-01-14,CUST-01406,Budget,North,Home & Garden,Sofa,5,322.85,0.12,1420.54,971.0,449.54,Credit Card
TXN-003550,2024-01-14,CUST-01115,Budget,South,Electronics,Headphones,5,330.95,0.03,1605.11,682.95,922.16,Credit Card
TXN-006758,2024-01-14,CUST-00488,Standard,North,Electronics,Laptop,4,1063.14,0.14,3657.2,1468.57,2188.63,Bank Transfer
TXN-009731,2024-01-14,CUST-01136,Budget,South,Home & Garden,Rug,1,342.65,0.29,243.28,125.38,117.9,Cash
TXN-008621,2024-01-14,CUST-00233,Budget,West,Books,Cookbook,2,15.3,0.16,25.7,11.46,14.24,PayPal
TXN-009956,2024-01-14,CUST-01648,Premium,North,Clothing,Jeans,2,197.06,0.29,279.83,193.38,86.45,Credit Card
TXN-003340,2024-01-14,CUST-00198,Premium,South,Home & Garden,Lamp,2,178.11,0.23,274.29,114.3,159.99,Debit Card
TXN-005669,2024-01-14,CUST-00759,Budget,Central,Clothing,Sneakers,5,190.02,0.23,731.58,358.99,372.59,Debit Card
TXN-002962,2024-01-14,CUST-01219,Budget,North,Clothing,T-Shirt,5,32.44,0.1,145.98,90.96,55.02,Debit Card
TXN-007396,2024-01-15,CUST-01216,Standard,South,Sports,Running Shoes,5,166.0,0.26,614.2,292.71,321.49,Debit Card
TXN-009850,2024-01-15,CUST-01107,Budget,Central,Home & Garden,Table,2,634.58,0.01,1256.47,761.9,494.57,PayPal
TXN-003255,2024-01-15,CUST-01001,Premium,East,Sports,Tennis Racket,4,491.51,0.08,1808.76,759.47,1049.29,Cash
