customer_id,join_date,acquisition_channel,age,loyalty_score,spend_potential,tier,is_active
C-ADV-01537,2023-03-11,Search,34,0.48,23.56,Gold,True
C-ADV-01538,2023-11-26,Search,64,0.4,10.46,Platinum,True
C-ADV-01539,2023-01-29,Search,38,0.72,66.25,Gold,True
C-ADV-01540,2023-07-28,Referral,60,0.38,9.27,Bronze,False
C-ADV-01541,2023-03-13,Social Media,25,0.17,32.2,Bronze,True
C-ADV-01542,2023-09-12,Search,33,0.68,42.99,Bronze,True
C-ADV-01543,2023-06-18,Email,65,0.27,214.09,Platinum,True
C-ADV-01544,2023-08-05,Social Media,27,0.12,138.53,Bronze,True
C-ADV-01545,2023-04-20,Referral,46,0.45,23.23,Platinum,True
C-ADV-01546,2023-10-29,Search,49,0.32,398.94,Gold,True
C-ADV-01547,2023-06-12,Email,45,0.55,33.66,Platinum,True
C-ADV-01548,2023-05-23,Social Media,41,0.15,8.24,Platinum,True
C-ADV-01549,2023-06-07,Search,59,0.56,74.77,Bronze,True
C-ADV-01550,2023-12-20,Social Media,34,0.2,60.27,Platinum,True
C-ADV-01551,2023-11-24,Referral,69,0.02,63.95,Bronze,True
C-ADV-01552,2023-08-15,Direct,18,0.14,35.65,Platinum,True
C-ADV-01553,2023-06-04,Search,70,0.34,62.78,Silver,True
C-ADV-01554,2023-04-18,Social Media,46,0.26,291.06,Gold,False
C-ADV-01555,2023-01-18,Referral,23,0.19,582.55,Platinum,False
C-ADV-01556,2023-07-31,Referral,63,0.11,59.46,Platinum,True
C-ADV-01557,2023-03-24,Referral,50,0.25,44.52,Bronze,True
C-ADV-01558,2023-08-04,Email,64,0.8,53.77,Gold,False
C-ADV-01559,2023-12-22,Search,66,0.23,69.76,Bronze,True
C-ADV-01560,2023-11-19,Direct,68,0.33,48.65,Silver,True
C-ADV-01561,2023-07-25,Social Media,58,0.2,108.66,Gold,True
C-ADV-01562,2023-10-22,Search,25,0.21,38.37,Silver,True
C-ADV-01563,2023-09-22,Social Media,56,0.44,8.03,Platinum,True
C-ADV-01564,2023-08-20,Direct,65,0.05,154.08,Silver,True
C-ADV-01565,2023-03-30,Email,70,0.22,30.44,Gold,True
C-ADV-01566,2023-04-12,Search,44,0.35,125.67,Gold,True
C-ADV-01567,2023-07-21,Direct,54,0.3,28.31,Silver,True
C-ADV-01568,2023-01-12,Email,59,0.6,130.7,Silver,True
C-ADV-01569,2023-08-25,Social Media,34,0.51,43.56,Silver,True
C-ADV-01570,2023-07-25,Email,45,0.13,294.89,Gold,True
C-ADV-01571,2023-02-15,Referral,28,0.11,52.5,Bronze,True
C-ADV-01572,2023-09-27,Direct,67,0.32,53.39,Platinum,False
C-ADV-01573,2023-03-02,Social Media,63,0.47,20.53,Silver,True
C-ADV-01574,2023-05-17,Referral,65,0.07,17.33,Platinum,False
C-ADV-01575,2023-03-08,Direct,31,0.19,76.63,Silver,True
C-ADV-01576,2023-12-13,Social Media,44,0.54,52.36,Silver,False
C-ADV-01577,2023-03-16,Search,36,0.29,25.64,Gold,True
C-ADV-01578,2023-11-13,Direct,33,0.53,15.62,Gold,False
C-ADV-01579,2023-02-13,Search,48,0.1,48.54,Silver,True
C-ADV-01580,2023-12-21,Direct,61,0.24,58.32,Silver,False
C-ADV-01581,2023-12-29,Direct,65,0.03,220.4,Gold,True
C-ADV-01582,2023-02-18,Email,21,0.26,291.18,Bronze,True
C-ADV-01583,2023-05-01,Direct,40,0.2,21.98,Bronze,True
C-ADV-01584,2023-05-10,Email,57,0.14,129.37,Platinum,True
C-ADV-01585,2023-07-22,Referral,26,0.04,177.48,Bronze,True
C-ADV-01586,2023-05-14,Social Media,50,0.11,15.21,Platinum,True
C-ADV-01587,2023-08-28,Social Media,23,0.29,106.02,Gold,False
C-ADV-01588,2023-03-14,Referral,25,0.27,24.89,Gold,True
C-ADV-01589,2023-03-07,Direct,35,0.46,57.87,Gold,False
C-ADV-01590,2023-05-25,Referral,57,0.6,79.4,Gold,True
C-ADV-01591,2023-08-12,Social Media,38,0.44,24.63,Platinum,True
C-ADV-01592,2023-10-12,Direct,21,0.3,67.46,Silver,True
C-ADV-01593,2023-01-28,Social Media,29,0.71,38.66,Bronze,False
C-ADV-01594,2023-05-14,Social Media,63,0.23,82.09,Platinum,False
C-ADV-01595,2023-03-01,Direct,20,0.26,37.51,Platinum,True
C-ADV-01596,2023-12-30,Email,49,0.3,9.82,Platinum,False
C-ADV-01597,2023-02-27,Social Media,25,0.41,538.5,Gold,True
C-ADV-01598,2023-04-15,Referral,29,0.09,22.27,Silver,True
C-ADV-01599,2023-10-16,Email,31,0.01,152.81,Bronze,True
C-ADV-01600,2023-08-02,Search,33,0.18,13.39,Platinum,True
C-ADV-01601,2023-06-18,Search,36,0.25,21.66,Bronze,False
C-ADV-01602,2023-07-11,Email,24,0.36,66.76,Gold,True
C-ADV-01603,2023-01-15,Search,47,0.06,120.09,Platinum,False
C-ADV-01604,2023-11-18,Referral,56,0.36,43.4,Bronze,True
C-ADV-01605,2023-01-23,Email,46,0.5,87.82,Gold,True
C-ADV-01606,2023-04-19,Search,69,0.2,24.02,Gold,True
C-ADV-01607,2023-01-29,Search,53,0.42,14.18,Platinum,True
C-ADV-01608,2023-07-24,Referral,29,0.08,19.93,Silver,False
C-ADV-01609,2023-02-15,Search,31,0.36,101.63,Silver,False
C-ADV-01610,2023-07-26,Referral,59,0.25,213.9,Silver,True
C-ADV-01611,2023-06-02,Direct,69,0.55,66.38,Platinum,True
C-ADV-01612,2023-12-17,Email,26,0.34,38.08,Gold,True
C-ADV-01613,2023-07-08,Email,30,0.4,29.15,Platinum,False
C-ADV-01614,2023-07-18,Direct,35,0.57,89.29,Platinum,True
C-ADV-01615,2023-08-05,Referral,57,0.13,306.65,Silver,False
C-ADV-01616,2023-11-19,Direct,23,0.3,104.59,Bronze,True
C-ADV-01617,2023-08-26,Social Media,59,0.38,312.58,Silver,False
C-ADV-01618,2023-09-27,Email,23,0.5,239.73,Gold,False
C-ADV-01619,2023-08-12,Search,69,0.56,146.26,Platinum,True
C-ADV-01620,2023-03-18,Social Media,61,0.09,68.04,Gold,True
C-ADV-01621,2023-09-25,Direct,36,0.47,192.65,Bronze,True
C-ADV-01622,2023-01-24,Email,24,0.51,79.18,Platinum,False
C-ADV-01623,2023-02-18,Direct,60,0.45,100.47,Gold,True
C-ADV-01624,2023-05-11,Email,23,0.16,203.55,Bronze,True
C-ADV-01625,2023-12-05,Direct,29,0.37,76.87,Silver,False
C-ADV-01626,2023-01-24,Search,44,0.42,11.87,Gold,True
C-ADV-01627,2023-10-28,Direct,66,0.46,11.79,Platinum,True
C-ADV-01628,2023-06-24,Social Media,31,0.15,22.3,Silver,True
C-ADV-01629,2023-11-06,Referral,61,0.33,18.44,Bronze,False
C-ADV-01630,2023-10-01,Search,18,0.44,28.56,Platinum,True
C-ADV-01631,2023-01-07,Social Media,59,0.03,179.33,Platinum,False
C-ADV-01632,2023-12-21,Direct,60,0.55,52.88,Platinum,True
C-ADV-01633,2023-11-13,Email,41,0.09,81.16,Platinum,True
C-ADV-01634,2023-02-14,Social Media,26,0.31,14.34,Bronze,True
C-ADV-01635,2023-02-27,Search,62,0.56,147.57,Silver,True
C-ADV-01636,2023-04-18,Direct,59,0.43,37.96,Silver,True
C-ADV-01637,2023-08-12,Email,30,0.39,37.51,Bronze,True
C-ADV-01638,2023-08-26,Social Media,48,0.52,55.25,Platinum,True
C-ADV-01639,2023-03-01,Social Media,27,0.62,14.69,Platinum,False
C-ADV-01640,2023-08-30,Search,46,0.38,28.03,Silver,True
C-ADV-01641,2023-05-31,Email,43,0.29,89.3,Bronze,True
C-ADV-01642,2023-01-05,Search,58,0.21,111.27,Platinum,False
C-ADV-01643,2023-09-11,Email,56,0.07,35.95,Gold,True
C-ADV-01644,2023-09-07,Direct,49,0.32,55.32,Platinum,True
C-ADV-01645,2024-01-01,Search,51,0.19,55.02,Bronze,False
C-ADV-01646,2023-10-23,Referral,53,0.2,22.77,Bronze,True
C-ADV-01647,2023-11-28,Direct,48,0.08,88.48,Bronze,False
C-ADV-01648,2023-11-15,Referral,46,0.15,68.01,Platinum,True
C-ADV-01649,2023-03-24,Referral,64,0.59,105.94,Silver,False
C-ADV-01650,2023-06-26,Direct,32,0.12,7.02,Silver,True
C-ADV-01651,2023-11-05,Direct,26,0.15,40.85,Gold,False
C-ADV-01652,2023-08-02,Referral,68,0.43,25.25,Platinum,True
C-ADV-01653,2023-11-15,Social Media,36,0.2,255.26,Bronze,False
C-ADV-01654,2023-03-08,Social Media,30,0.15,31.16,Silver,False
C-ADV-01655,2023-02-21,Direct,49,0.16,30.05,Gold,True
C-ADV-01656,2023-04-18,Email,21,0.29,17.61,Bronze,True
C-ADV-01657,2023-05-14,Referral,61,0.48,147.61,Silver,True
C-ADV-01658,2023-09-15,Search,69,0.19,26.32,Bronze,True
C-ADV-01659,2023-08-09,Search,57,0.34,14.39,Silver,True
C-ADV-01660,2023-10-15,Social Media,49,0.5,94.58,Gold,True
C-ADV-01661,2023-07-01,Search,67,0.19,15.87,Gold,True
C-ADV-01662,2023-12-20,Email,56,0.08,205.24,Bronze,True
C-ADV-01663,2023-08-13,Direct,66,0.3,36.45,Bronze,True
C-ADV-01664,2023-11-09,Email,68,0.3,55.28,Bronze,True
C-ADV-01665,2023-09-17,Search,28,0.28,47.44,Bronze,True
C-ADV-01666,2023-07-05,Social Media,64,0.24,107.88,Gold,False
C-ADV-01667,2023-09-17,Direct,64,0.39,74.96,Bronze,True
C-ADV-01668,2023-11-28,Referral,39,0.14,121.14,Silver,True
C-ADV-01669,2023-04-14,Direct,44,0.68,14.91,Bronze,True
C-ADV-01670,2023-08-31,Referral,36,0.28,48.35,Silver,True
C-ADV-01671,2023-05-17,Referral,63,0.41,175.31,Platinum,True
C-ADV-01672,2023-11-19,Social Media,27,0.5,28.88,Platinum,True
C-ADV-01673,2023-03-12,Direct,44,0.36,150.69,Platinum,False
C-ADV-01674,2023-09-22,Referral,19,0.19,67.94,Platinum,True
C-ADV-01675,2023-01-06,Email,22,0.37,58.78,Bronze,True
C-ADV-01676,2023-06-11,Direct,67,0.38,142.92,Silver,False
C-ADV-01677,2023-02-01,Direct,66,0.1,63.07,Bronze,True
C-ADV-01678,2023-10-22,Search,58,0.04,14.53,Gold,False
C-ADV-01679,2023-07-25,Email,37,0.29,281.25,Gold,True
C-ADV-01680,2023-01-05,Referral,51,0.03,75.16,Silver,False
C-ADV-01681,2023-08-17,Social Media,52,0.26,99.38,Platinum,True
C-ADV-01682,2023-11-29,Direct,67,0.36,31.88,Silver,True
C-ADV-01683,2023-02-13,Search,52,0.27,44.99,Gold,False
C-ADV-01684,2023-03-06,Email,52,0.5,489.61,Gold,True
C-ADV-01685,2023-02-17,Email,53,0.25,105.44,Gold,True
C-ADV-01686,2023-11-22,Social Media,19,0.16,550.74,Bronze,True
C-ADV-01687,2023-05-04,Referral,64,0.19,78.27,Platinum,True
C-ADV-01688,2023-01-31,Referral,34,0.5,143.74,Gold,True
C-ADV-01689,2023-01-25,Search,46,0.15,425.9,Gold,True
C-ADV-01690,2023-08-21,Referral,33,0.36,32.73,Silver,True
C-ADV-01691,2023-06-03,Referral,60,0.31,251.34,Silver,False
C-ADV-01692,2023-09-24,Social Media,24,0.6,1081.74,Gold,True
C-ADV-01693,2023-07-04,Direct,24,0.16,14.58,Silver,False
C-ADV-01694,2023-07-30,Search,23,0.38,200.54,Bronze,False
C-ADV-01695,2023-03-08,Direct,31,0.38,16.54,Platinum,True
C-ADV-01696,2023-07-09,Email,43,0.14,204.65,Platinum,True
C-ADV-01697,2023-10-27,Direct,58,0.48,14.29,Platinum,False
C-ADV-01698,2023-12-19,Direct,64,0.28,32.6,Platinum,True
C-ADV-01699,2023-03-15,Email,26,0.44,118.26,Platinum,False
C-ADV-01700,2023-03-08,Email,51,0.35,64.28,Bronze,True
C-ADV-01701,2023-08-22,Direct,20,0.21,41.49,Silver,True
C-ADV-01702,2023-03-02,Email,44,0.18,117.64,Bronze,True
C-ADV-01703,2023-07-09,Email,36,0.06,22.06,Bronze,True
C-ADV-01704,2023-03-02,Referral,37,0.32,33.05,Gold,True
C-ADV-01705,2023-05-31,Direct,19,0.24,45.85,Silver,True
C-ADV-01706,2023-10-29,Direct,21,0.39,4.5,Gold,True
C-ADV-01707,2023-04-21,Social Media,70,0.52,12.89,Platinum,True
C-ADV-01708,2023-03-04,Email,40,0.22,166.69,Bronze,True
C-ADV-01709,2023-08-02,Direct,54,0.41,13.26,Gold,False
C-ADV-01710,2023-06-22,Direct,48,0.52,28.4,Silver,True
C-ADV-01711,2023-09-16,Direct,66,0.27,59.82,Platinum,False
C-ADV-01712,2023-03-18,Referral,23,0.12,33.69,Platinum,False
C-ADV-01713,2023-04-30,Direct,39,0.22,36.42,Bronze,False
C-ADV-01714,2023-05-23,Search,28,0.55,122.19,Bronze,True
C-ADV-01715,2023-10-15,Search,59,0.25,20.33,Bronze,True
C-ADV-01716,2023-11-13,Email,54,0.65,62.35,Bronze,True
C-ADV-01717,2023-09-01,Email,19,0.14,69.28,Bronze,True
C-ADV-01718,2023-01-10,Referral,68,0.12,40.67,Silver,True
C-ADV-01719,2023-12-28,Email,46,0.45,26.91,Bronze,True
C-ADV-01720,2023-07-25,Email,20,0.49,375.33,Platinum,True
C-ADV-01721,2023-06-24,Direct,29,0.31,195.95,Platinum,True
C-ADV-01722,2023-09-28,Referral,42,0.25,58.09,Gold,True
C-ADV-01723,2023-02-28,Search,52,0.19,37.44,Silver,True
C-ADV-01724,2023-03-15,Social Media,34,0.43,44.34,Bronze,True
C-ADV-01725,2023-06-07,Direct,61,0.46,8.92,Silver,True
C-ADV-01726,2023-11-11,Referral,29,0.08,3.27,Bronze,True
C-ADV-01727,2023-06-02,Direct,24,0.06,36.06,Gold,True
C-ADV-01728,2023-07-31,Referral,34,0.39,174.23,Platinum,True
C-ADV-01729,2023-01-27,Social Media,33,0.14,44.6,Silver,False
C-ADV-01730,2023-09-18,Email,42,0.26,79.09,Bronze,True
C-ADV-01731,2023-02-01,Referral,47,0.33,14.98,Platinum,True
C-ADV-01732,2023-09-05,Search,44,0.37,33.9,Silver,True
C-ADV-01733,2023-05-18,Email,55,0.16,65.56,Bronze,True
C-ADV-01734,2023-10-12,Social Media,37,0.1,194.9,Platinum,False
C-ADV-01735,2023-02-12,Email,31,0.14,56.51,Silver,True
C-ADV-01736,2023-10-04,Social Media,68,0.26,96.21,Silver,False
C-ADV-01737,2023-10-12,Direct,20,0.25,207.31,Bronze,False
C-ADV-01738,2023-11-14,Referral,59,0.47,48.08,Silver,True
C-ADV-01739,2023-01-31,Direct,35,0.06,32.43,Gold,False
C-ADV-01740,2023-06-29,Social Media,55,0.38,160.89,Gold,True
C-ADV-01741,2023-03-24,Email,54,0.18,174.61,Bronze,True
C-ADV-01742,2023-02-15,Direct,62,0.32,6.25,Bronze,True
C-ADV-01743,2023-10-12,Referral,45,0.14,123.81,Silver,True
C-ADV-01744,2023-12-16,Referral,58,0.14,106.04,Gold,False
C-ADV-01745,2023-05-20,Social Media,60,0.32,46.54,Gold,True
C-ADV-01746,2023-04-18,Direct,56,0.41,45.5,Gold,True
C-ADV-01747,2023-12-21,Social Media,59,0.16,131.5,Bronze,False
C-ADV-01748,2023-01-03,Search,61,0.12,45.57,Silver,False
C-ADV-01749,2023-10-12,Direct,66,0.17,22.01,Platinum,True
C-ADV-01750,2023-11-29,Search,52,0.41,12.4,Bronze,False
C-ADV-01751,2023-12-11,Search,40,0.43,71.08,Platinum,True
C-ADV-01752,2023-07-18,Social Media,67,0.24,120.18,Bronze,True
C-ADV-01753,2023-08-25,Referral,30,0.45,84.43,Platinum,True
C-ADV-01754,2023-04-24,Search,66,0.19,3.34,Gold,True
C-ADV-01755,2023-04-09,Search,70,0.02,25.71,Gold,True
C-ADV-01756,2023-04-30,Direct,41,0.33,42.57,Bronze,True
C-ADV-01757,2023-09-10,Email,31,0.13,116.4,Bronze,True
C-ADV-01758,2023-11-23,Direct,25,0.22,54.22,Gold,False
C-ADV-01759,2023-03-29,Email,30,0.43,108.02,Silver,True
C-ADV-01760,2023-10-29,Social Media,65,0.44,42.11,Bronze,True
C-ADV-01761,2023-05-13,Email,32,0.2,495.95,Gold,True
C-ADV-01762,2023-12-14,Search,62,0.43,52.86,Gold,False
C-ADV-01763,2023-01-02,Direct,59,0.24,100.71,Bronze,True
C-ADV-01764,2023-08-10,Direct,35,0.06,33.98,Bronze,False
C-ADV-01765,2023-09-11,Referral,51,0.23,32.9,Bronze,True
C-ADV-01766,2023-01-25,Referral,44,0.46,70.15,Platinum,True
C-ADV-01767,2023-01-03,Direct,30,0.04,137.14,Gold,True
C-ADV-01768,2023-10-20,Search,65,0.21,69.98,Silver,False
C-ADV-01769,2023-02-08,Social Media,30,0.09,54.95,Silver,True
C-ADV-01770,2023-06-09,Search,58,0.03,19.16,Bronze,True
C-ADV-01771,2023-09-03,Direct,69,0.53,67.55,Bronze,True
C-ADV-01772,2023-05-09,Social Media,24,0.46,41.72,Platinum,True
C-ADV-01773,2023-06-24,Search,70,0.31,36.26,Gold,True
C-ADV-01774,2023-02-07,Email,57,0.08,31.6,Platinum,True
C-ADV-01775,2023-11-17,Direct,55,0.41,32.5,Bronze,True
C-ADV-01776,2023-02-01,Search,42,0.52,28.57,Gold,True
C-ADV-01777,2023-03-07,Search,69,0.52,12.47,Platinum,True
C-ADV-01778,2023-06-04,Email,58,0.39,20.0,Platinum,True
C-ADV-01779,2023-02-22,Search,53,0.53,23.01,Bronze,True
C-ADV-01780,2023-07-15,Direct,24,0.63,6.0,Platinum,True
C-ADV-01781,2023-11-03,Email,18,0.09,28.97,Platinum,False
C-ADV-01782,2023-08-26,Direct,57,0.02,48.6,Bronze,True
C-ADV-01783,2023-11-30,Search,47,0.3,45.28,Gold,True
C-ADV-01784,2023-02-25,Search,18,0.37,236.93,Bronze,True
C-ADV-01785,2023-10-21,Social Media,58,0.31,13.14,Gold,True
C-ADV-01786,2023-08-04,Direct,64,0.53,23.19,Platinum,True
C-ADV-01787,2023-05-05,Social Media,69,0.4,45.25,Bronze,True
C-ADV-01788,2023-03-07,Referral,55,0.44,114.23,Platinum,True
C-ADV-01789,2023-06-09,Email,52,0.07,58.31,Silver,True
C-ADV-01790,2023-08-29,Referral,56,0.56,122.45,Gold,True
C-ADV-01791,2023-07-08,Search,51,0.26,44.03,Silver,True
C-ADV-01792,2023-05-02,Email,70,0.27,185.6,Bronze,False
C-ADV-01793,2023-06-26,Social Media,30,0.23,63.36,Silver,True
C-ADV-01794,2023-06-24,Social Media,60,0.24,70.82,Platinum,False
C-ADV-01795,2023-11-04,Referral,55,0.03,37.47,Gold,True
C-ADV-01796,2023-08-03,Referral,28,0.46,315.39,Bronze,False
C-ADV-01797,2023-01-22,Direct,32,0.26,51.58,Bronze,True
C-ADV-01798,2023-12-21,Social Media,47,0.11,17.91,Silver,True
C-ADV-01799,2023-09-04,Referral,69,0.11,96.41,Platinum,True
C-ADV-01800,2023-07-24,Social Media,70,0.39,82.47,Bronze,True
C-ADV-01801,2023-01-06,Search,40,0.64,45.41,Bronze,True
C-ADV-01802,2023-03-14,Referral,46,0.17,12.09,Silver,True
C-ADV-01803,2023-01-23,Search,30,0.25,61.77,Silver,True
C-ADV-01804,2023-03-31,Social Media,34,0.12,111.8,Silver,True
C-ADV-01805,2023-10-11,Social Media,29,0.34,23.63,Silver,True
C-ADV-01806,2023-04-01,Referral,24,0.41,143.84,Bronze,True
C-ADV-01807,2023-07-14,Search,39,0.21,211.11,Silver,True
C-ADV-01808,2023-08-22,Social Media,41,0.04,693.22,Gold,True
C-ADV-01809,2023-09-27,Email,45,0.17,30.62,Bronze,True
C-ADV-01810,2023-03-15,Social Media,68,0.38,29.46,Silver,True
C-ADV-01811,2023-09-30,Direct,62,0.23,100.83,Gold,True
C-ADV-01812,2023-11-03,Direct,58,0.3,287.27,Silver,True
C-ADV-01813,2023-11-12,Email,30,0.16,40.93,Gold,True
C-ADV-01814,2023-06-17,Social Media,21,0.27,45.97,Gold,True
C-ADV-01815,2023-09-18,Email,49,0.22,43.1,Silver,True
C-ADV-01816,2023-08-29,Email,22,0.05,190.27,Silver,False
C-ADV-01817,2023-11-27,Email,41,0.13,22.52,Platinum,False
C-ADV-01818,2023-04-02,Referral,63,0.13,17.77,Gold,False
C-ADV-01819,2023-09-11,Direct,35,0.41,25.78,Platinum,True
C-ADV-01820,2023-04-17,Social Media,30,0.06,216.69,Platinum,True
C-ADV-01821,2023-07-22,Social Media,37,0.23,50.62,Platinum,False
C-ADV-01822,2023-10-20,Social Media,41,0.55,35.7,Gold,True
C-ADV-01823,2023-03-10,Search,36,0.48,39.58,Platinum,True
C-ADV-01824,2023-04-28,Email,20,0.18,442.92,Platinum,True
C-ADV-01825,2023-08-07,Direct,47,0.44,193.77,Platinum,False
C-ADV-01826,2023-07-08,Direct,38,0.07,26.23,Gold,False
C-ADV-01827,2023-01-13,Social Media,46,0.24,668.78,Silver,True
C-ADV-01828,2023-11-27,Search,40,0.25,320.87,Bronze,True
C-ADV-01829,2023-09-14,Email,52,0.53,54.77,Bronze,True
C-ADV-01830,2023-04-27,Search,25,0.26,142.81,Bronze,True
C-ADV-01831,2023-01-20,Email,30,0.08,43.22,Gold,True
C-ADV-01832,2023-12-12,Referral,34,0.41,9.63,Gold,True
C-ADV-01833,2023-04-08,Email,26,0.2,22.6,Gold,True
C-ADV-01834,2023-06-03,Referral,70,0.04,170.59,Gold,False
C-ADV-01835,2023-07-27,Email,66,0.22,39.62,Bronze,False
C-ADV-01836,2023-12-01,Email,66,0.08,26.2,Silver,False
C-ADV-01837,2023-04-27,Social Media,64,0.19,14.45,Silver,False
C-ADV-01838,2023-04-30,Email,55,0.15,87.41,Platinum,False
C-ADV-01839,2023-06-24,Search,38,0.1,36.55,Silver,False
C-ADV-01840,2023-12-24,Direct,31,0.34,161.61,Platinum,False
C-ADV-01841,2023-10-13,Search,41,0.02,85.27,Silver,True
C-ADV-01842,2023-06-06,Search,49,0.05,40.82,Gold,True
C-ADV-01843,2023-04-26,Direct,45,0.21,5.72,Platinum,True
C-ADV-01844,2023-06-16,Email,19,0.22,331.98,Bronze,True
C-ADV-01845,2023-03-20,Referral,54,0.18,27.12,Platinum,False
C-ADV-01846,2023-04-15,Direct,22,0.21,668.65,Platinum,True
C-ADV-01847,2023-09-01,Search,39,0.27,35.29,Platinum,True
C-ADV-01848,2023-02-17,Social Media,24,0.47,40.0,Silver,True
C-ADV-01849,2023-12-19,Email,49,0.58,13.18,Bronze,True
C-ADV-01850,2023-04-12,Search,42,0.4,41.0,Gold,True
C-ADV-01851,2023-04-30,Referral,60,0.31,53.95,Bronze,False
C-ADV-01852,2023-01-30,Referral,51,0.09,20.34,Bronze,True
C-ADV-01853,2023-06-17,Direct,43,0.12,151.71,Silver,True
C-ADV-01854,2023-03-08,Email,44,0.44,31.73,Platinum,True
C-ADV-01855,2023-07-19,Social Media,26,0.1,248.49,Silver,True
C-ADV-01856,2023-08-10,Direct,28,0.58,15.26,Gold,True
C-ADV-01857,2023-09-15,Direct,35,0.41,275.08,Silver,True
C-ADV-01858,2023-03-15,Direct,22,0.18,126.97,Platinum,True
C-ADV-01859,2023-09-27,Referral,54,0.21,17.72,Platinum,False
C-ADV-01860,2023-08-25,Email,20,0.32,180.57,Bronze,True
C-ADV-01861,2023-11-27,Direct,40,0.38,61.95,Gold,False
C-ADV-01862,2023-11-10,Social Media,44,0.46,13.87,Silver,True
C-ADV-01863,2023-11-13,Direct,47,0.11,121.34,Platinum,True
C-ADV-01864,2023-12-24,Email,24,0.39,101.64,Platinum,True
C-ADV-01865,2023-05-03,Social Media,35,0.2,10.97,Gold,True
C-ADV-01866,2023-12-24,Social Media,49,0.42,63.34,Platinum,True
C-ADV-01867,2023-07-08,Search,66,0.47,217.05,Bronze,True
C-ADV-01868,2023-07-29,Direct,28,0.29,68.27,Gold,True
C-ADV-01869,2023-09-17,Search,47,0.3,48.45,Bronze,True
C-ADV-01870,2023-11-24,Direct,42,0.07,48.5,Gold,False
C-ADV-01871,2023-04-10,Direct,20,0.57,12.89,Bronze,True
C-ADV-01872,2023-02-28,Social Media,38,0.32,231.98,Platinum,False
C-ADV-01873,2023-08-25,Search,23,0.26,48.82,Silver,False
C-ADV-01874,2023-03-13,Direct,70,0.17,22.63,Gold,True
C-ADV-01875,2023-03-29,Search,56,0.35,40.06,Bronze,True
C-ADV-01876,2023-05-31,Search,52,0.28,6.69,Platinum,True
C-ADV-01877,2023-02-09,Search,61,0.35,73.17,Gold,True
C-ADV-01878,2023-08-14,Referral,29,0.06,36.66,Silver,True
C-ADV-01879,2023-12-12,Email,31,0.67,62.25,Platinum,True
C-ADV-01880,2023-11-22,Email,59,0.35,62.6,Bronze,False
C-ADV-01881,2023-12-20,Referral,46,0.27,131.77,Bronze,True
C-ADV-01882,2023-01-25,Direct,67,0.31,87.35,Silver,True
C-ADV-01883,2023-07-11,Social Media,30,0.17,144.23,Bronze,True
C-ADV-01884,2023-08-04,Search,18,0.05,9.27,Gold,True
C-ADV-01885,2023-12-15,Search,32,0.21,24.83,Bronze,True
C-ADV-01886,2023-03-27,Search,44,0.29,91.33,Bronze,True
C-ADV-01887,2023-06-15,Email,58,0.46,178.31,Silver,True
C-ADV-01888,2023-10-05,Direct,45,0.13,22.65,Bronze,True
C-ADV-01889,2023-04-20,Search,40,0.45,6.59,Gold,True
C-ADV-01890,2023-01-08,Direct,59,0.37,204.27,Gold,True
C-ADV-01891,2023-07-19,Social Media,47,0.14,191.75,Silver,True
C-ADV-01892,2023-12-03,Referral,59,0.35,33.42,Gold,True
C-ADV-01893,2023-02-04,Social Media,44,0.59,22.95,Gold,False
C-ADV-01894,2023-02-22,Email,68,0.24,60.0,Silver,True
C-ADV-01895,2023-02-18,Email,38,0.22,41.75,Platinum,True
C-ADV-01896,2023-06-20,Social Media,58,0.21,15.97,Gold,False
C-ADV-01897,2023-02-04,Referral,19,0.54,76.39,Platinum,False
C-ADV-01898,2023-09-19,Social Media,50,0.12,47.38,Bronze,True
C-ADV-01899,2023-01-11,Email,66,0.31,26.93,Bronze,True
C-ADV-01900,2023-05-02,Direct,66,0.5,39.33,Silver,True
C-ADV-01901,2023-01-31,Social Media,41,0.2,353.92,Platinum,True
C-ADV-01902,2023-04-14,Social Media,42,0.21,49.54,Silver,True
C-ADV-01903,2023-05-02,Email,46,0.28,73.4,Gold,True
C-ADV-01904,2023-05-23,Referral,59,0.18,41.2,Bronze,False
C-ADV-01905,2023-11-28,Referral,66,0.4,157.27,Bronze,True
C-ADV-01906,2023-06-19,Referral,33,0.38,25.44,Silver,True
C-ADV-01907,2023-12-07,Social Media,69,0.35,6.32,Silver,False
C-ADV-01908,2023-09-24,Referral,29,0.2,172.58,Platinum,True
C-ADV-01909,2023-02-03,Direct,22,0.33,40.36,Silver,True
C-ADV-01910,2023-11-21,Social Media,31,0.26,11.65,Silver,True
C-ADV-01911,2023-03-30,Email,53,0.31,48.59,Silver,True
C-ADV-01912,2023-09-17,Search,45,0.28,23.25,Platinum,True
C-ADV-01913,2023-03-26,Social Media,33,0.27,96.04,Platinum,True
C-ADV-01914,2023-11-07,Social Media,37,0.46,7.76,Gold,False
C-ADV-01915,2023-11-22,Social Media,35,0.04,18.4,Platinum,True
C-ADV-01916,2023-07-04,Direct,42,0.28,13.2,Silver,False
C-ADV-01917,2023-08-14,Direct,50,0.12,37.85,Platinum,True
C-ADV-01918,2023-09-04,Search,66,0.22,89.48,Platinum,False
C-ADV-01919,2023-02-12,Referral,56,0.41,46.84,Silver,True
C-ADV-01920,2023-05-12,Direct,47,0.07,30.82,Gold,False
