transaction_id,customer_id,date,amount,category
T-ADV-045074,C-ADV-02656,2023-03-07,219.45,Grocery
T-ADV-012535,C-ADV-00749,2023-03-07,679.9,Tech
T-ADV-017392,C-ADV-01035,2023-03-07,42.59,Grocery
T-ADV-043061,C-ADV-02535,2023-03-07,79.19,Health
T-ADV-025494,C-ADV-01508,2023-03-07,16.26,Tech
T-ADV-000118,C-ADV-00009,2023-03-07,163.71,Health
T-ADV-011057,C-ADV-00666,2023-03-07,112.82,Fashion
T-ADV-012890,C-ADV-00769,2023-03-07,16.88,Home
T-ADV-046677,C-ADV-02753,2023-03-07,32.93,Fashion
T-ADV-015261,C-ADV-00907,2023-03-07,26.65,Home
T-ADV-020928,C-ADV-01245,2023-03-07,116.76,Health
T-ADV-049078,C-ADV-02896,2023-03-07,489.36,Fashion
T-ADV-012466,C-ADV-00745,2023-03-07,30.47,Tech
T-ADV-050420,C-ADV-02970,2023-03-07,29.31,Grocery
T-ADV-036260,C-ADV-02126,2023-03-07,12.41,Health
T-ADV-036285,C-ADV-02127,2023-03-07,12.62,Fashion
T-ADV-030228,C-ADV-01776,2023-03-08,56.97,Tech
T-ADV-035761,C-ADV-02101,2023-03-08,80.0,Health
T-ADV-016795,C-ADV-00999,2023-03-08,6.07,Grocery
T-ADV-035514,C-ADV-02086,2023-03-08,25.4,Health
T-ADV-007042,C-ADV-00430,2023-03-08,157.7,Health
T-ADV-043409,C-ADV-02554,2023-03-08,34.48,Tech
T-ADV-047473,C-ADV-02799,2023-03-08,65.67,Home
T-ADV-049479,C-ADV-02915,2023-03-08,5.14,Home
T-ADV-022738,C-ADV-01358,2023-03-08,41.33,Home
T-ADV-050893,C-ADV-02997,2023-03-09,1179.82,Grocery
T-ADV-013650,C-ADV-00810,2023-03-09,74.27,Home
T-ADV-030408,C-ADV-01784,2023-03-09,237.69,Tech
T-ADV-030235,C-ADV-01776,2023-03-09,39.39,Home
T-ADV-037126,C-ADV-02183,2023-03-09,38.06,Health
T-ADV-018809,C-ADV-01122,2023-03-09,23.0,Fashion
T-ADV-021344,C-ADV-01269,2023-03-09,62.55,Home
T-ADV-048296,C-ADV-02849,2023-03-09,386.35,Home
T-ADV-034222,C-ADV-02013,2023-03-10,22.08,Fashion
T-ADV-030736,C-ADV-01801,2023-03-10,64.3,Home
T-ADV-008789,C-ADV-00529,2023-03-10,38.26,Health
T-ADV-035778,C-ADV-02101,2023-03-10,111.28,Health
T-ADV-041500,C-ADV-02438,2023-03-10,118.71,Grocery
T-ADV-017391,C-ADV-01035,2023-03-10,17.14,Tech
T-ADV-004777,C-ADV-00288,2023-03-10,33.38,Tech
T-ADV-037355,C-ADV-02195,2023-03-10,82.55,Home
T-ADV-023354,C-ADV-01390,2023-03-10,47.22,Fashion
T-ADV-018390,C-ADV-01096,2023-03-10,142.0,Fashion
T-ADV-037122,C-ADV-02183,2023-03-10,50.71,Tech
T-ADV-005932,C-ADV-00362,2023-03-10,72.41,Grocery
T-ADV-017213,C-ADV-01024,2023-03-10,261.12,Fashion
T-ADV-005247,C-ADV-00317,2023-03-10,18.97,Tech
T-ADV-036891,C-ADV-02168,2023-03-10,20.06,Health
T-ADV-029003,C-ADV-01700,2023-03-10,124.39,Health
T-ADV-033561,C-ADV-01975,2023-03-11,144.52,Grocery
T-ADV-005809,C-ADV-00354,2023-03-11,123.01,Health
T-ADV-036378,C-ADV-02134,2023-03-11,26.67,Grocery
T-ADV-041792,C-ADV-02455,2023-03-11,137.23,Health
T-ADV-050483,C-ADV-02973,2023-03-11,58.84,Grocery
T-ADV-027102,C-ADV-01597,2023-03-11,278.94,Fashion
T-ADV-019568,C-ADV-01163,2023-03-11,6.78,Tech
T-ADV-050239,C-ADV-02958,2023-03-11,7.04,Tech
T-ADV-021571,C-ADV-01284,2023-03-11,63.35,Tech
T-ADV-013536,C-ADV-00802,2023-03-11,72.95,Home
T-ADV-009165,C-ADV-00554,2023-03-11,108.66,Fashion
T-ADV-007885,C-ADV-00480,2023-03-11,24.98,Home
T-ADV-001813,C-ADV-00105,2023-03-11,82.3,Home
T-ADV-028173,C-ADV-01655,2023-03-11,48.95,Grocery
T-ADV-015115,C-ADV-00897,2023-03-11,52.58,Health
T-ADV-011183,C-ADV-00672,2023-03-11,5.09,Home
T-ADV-015100,C-ADV-00897,2023-03-11,45.46,Home
T-ADV-018641,C-ADV-01112,2023-03-11,16.83,Home
T-ADV-022437,C-ADV-01341,2023-03-11,304.55,Grocery
T-ADV-026350,C-ADV-01555,2023-03-11,833.01,Grocery
T-ADV-000965,C-ADV-00062,2023-03-12,358.27,Tech
T-ADV-041315,C-ADV-02427,2023-03-12,23.64,Health
T-ADV-008519,C-ADV-00513,2023-03-12,12.4,Health
T-ADV-028897,C-ADV-01695,2023-03-12,10.81,Home
T-ADV-005948,C-ADV-00364,2023-03-12,30.3,Grocery
T-ADV-011226,C-ADV-00674,2023-03-12,22.32,Home
T-ADV-028663,C-ADV-01683,2023-03-12,46.88,Grocery
T-ADV-022573,C-ADV-01350,2023-03-12,76.65,Grocery
T-ADV-050416,C-ADV-02970,2023-03-12,30.14,Fashion
T-ADV-028737,C-ADV-01688,2023-03-12,257.67,Home
T-ADV-027804,C-ADV-01634,2023-03-12,9.78,Grocery
T-ADV-001430,C-ADV-00087,2023-03-12,126.96,Fashion
T-ADV-018251,C-ADV-01088,2023-03-13,49.69,Tech
T-ADV-030250,C-ADV-01776,2023-03-13,34.63,Tech
T-ADV-007530,C-ADV-00457,2023-03-13,37.44,Grocery
T-ADV-012058,C-ADV-00719,2023-03-13,42.63,Tech
T-ADV-017394,C-ADV-01035,2023-03-13,24.68,Home
T-ADV-037654,C-ADV-02214,2023-03-13,177.51,Fashion
T-ADV-002084,C-ADV-00123,2023-03-13,84.43,Fashion
T-ADV-028548,C-ADV-01675,2023-03-13,71.05,Home
T-ADV-007432,C-ADV-00451,2023-03-13,8.13,Grocery
T-ADV-002767,C-ADV-00168,2023-03-13,179.05,Fashion
T-ADV-019340,C-ADV-01151,2023-03-13,73.15,Grocery
T-ADV-036335,C-ADV-02131,2023-03-13,88.31,Home
T-ADV-047497,C-ADV-02801,2023-03-13,55.67,Home
T-ADV-009001,C-ADV-00542,2023-03-13,47.84,Grocery
T-ADV-027929,C-ADV-01639,2023-03-13,24.6,Home
T-ADV-013017,C-ADV-00776,2023-03-13,43.29,Health
T-ADV-027017,C-ADV-01593,2023-03-13,32.14,Tech
T-ADV-041459,C-ADV-02436,2023-03-14,277.64,Home
T-ADV-034211,C-ADV-02012,2023-03-14,274.43,Tech
T-ADV-048499,C-ADV-02863,2023-03-14,28.71,Tech
T-ADV-039118,C-ADV-02297,2023-03-14,38.82,Tech
T-ADV-002674,C-ADV-00163,2023-03-14,11.39,Home
T-ADV-004244,C-ADV-00259,2023-03-14,205.12,Tech
T-ADV-050489,C-ADV-02973,2023-03-14,45.1,Home
T-ADV-002796,C-ADV-00169,2023-03-14,71.61,Home
T-ADV-012525,C-ADV-00749,2023-03-14,757.63,Home
T-ADV-012354,C-ADV-00737,2023-03-15,41.77,Home
T-ADV-036612,C-ADV-02149,2023-03-15,14.91,Health
T-ADV-018560,C-ADV-01106,2023-03-15,119.64,Grocery
T-ADV-019009,C-ADV-01134,2023-03-15,22.53,Grocery
T-ADV-002989,C-ADV-00184,2023-03-15,28.04,Health
T-ADV-015260,C-ADV-00907,2023-03-15,21.87,Tech
T-ADV-015640,C-ADV-00931,2023-03-15,278.72,Health
T-ADV-012213,C-ADV-00727,2023-03-15,35.49,Health
T-ADV-040643,C-ADV-02385,2023-03-15,9.83,Home
T-ADV-043660,C-ADV-02570,2023-03-15,39.62,Health
T-ADV-002829,C-ADV-00171,2023-03-15,37.28,Grocery
T-ADV-017662,C-ADV-01053,2023-03-15,21.2,Home
T-ADV-005607,C-ADV-00341,2023-03-15,18.5,Grocery
T-ADV-023399,C-ADV-01393,2023-03-15,21.59,Grocery
T-ADV-040948,C-ADV-02405,2023-03-15,94.94,Fashion
T-ADV-034444,C-ADV-02027,2023-03-15,86.17,Health
T-ADV-000641,C-ADV-00040,2023-03-15,32.66,Health
T-ADV-027566,C-ADV-01622,2023-03-15,147.41,Grocery
T-ADV-037904,C-ADV-02227,2023-03-15,218.95,Grocery
T-ADV-049684,C-ADV-02927,2023-03-16,42.69,Fashion
T-ADV-024638,C-ADV-01462,2023-03-16,43.83,Home
T-ADV-015924,C-ADV-00945,2023-03-16,171.53,Fashion
T-ADV-037824,C-ADV-02223,2023-03-16,44.15,Health
T-ADV-018075,C-ADV-01077,2023-03-16,30.99,Home
T-ADV-027201,C-ADV-01605,2023-03-16,123.98,Fashion
T-ADV-028661,C-ADV-01683,2023-03-16,46.49,Home
T-ADV-042123,C-ADV-02476,2023-03-16,132.14,Fashion
T-ADV-003748,C-ADV-00227,2023-03-16,151.8,Fashion
T-ADV-034457,C-ADV-02028,2023-03-16,144.7,Tech
T-ADV-047471,C-ADV-02799,2023-03-16,100.97,Grocery
T-ADV-028984,C-ADV-01699,2023-03-17,75.33,Tech
T-ADV-028671,C-ADV-01684,2023-03-17,541.87,Fashion
T-ADV-035491,C-ADV-02086,2023-03-17,12.07,Grocery
T-ADV-005055,C-ADV-00306,2023-03-17,96.67,Grocery
T-ADV-010414,C-ADV-00626,2023-03-17,54.08,Fashion
T-ADV-010241,C-ADV-00614,2023-03-17,204.58,Fashion
T-ADV-019520,C-ADV-01161,2023-03-17,536.55,Home
T-ADV-032151,C-ADV-01890,2023-03-17,197.12,Grocery
T-ADV-050405,C-ADV-02970,2023-03-17,52.0,Tech
T-ADV-040628,C-ADV-02385,2023-03-17,14.21,Health
T-ADV-027205,C-ADV-01605,2023-03-17,102.44,Grocery
T-ADV-013659,C-ADV-00811,2023-03-17,188.41,Fashion
T-ADV-005574,C-ADV-00339,2023-03-17,101.92,Tech
T-ADV-030090,C-ADV-01766,2023-03-17,94.42,Health
T-ADV-015681,C-ADV-00934,2023-03-17,45.63,Home
T-ADV-020327,C-ADV-01208,2023-03-18,77.58,Home
T-ADV-034527,C-ADV-02033,2023-03-18,16.92,Home
T-ADV-004523,C-ADV-00274,2023-03-18,501.78,Health
T-ADV-020348,C-ADV-01209,2023-03-18,205.29,Grocery
T-ADV-008550,C-ADV-00515,2023-03-18,13.15,Health
T-ADV-044736,C-ADV-02634,2023-03-18,58.94,Tech
T-ADV-011228,C-ADV-00674,2023-03-18,22.62,Grocery
T-ADV-045929,C-ADV-02709,2023-03-18,144.98,Tech
T-ADV-040547,C-ADV-02381,2023-03-18,186.1,Grocery
T-ADV-026009,C-ADV-01537,2023-03-18,22.2,Fashion
T-ADV-049231,C-ADV-02903,2023-03-18,225.85,Home
T-ADV-044839,C-ADV-02643,2023-03-18,18.58,Tech
T-ADV-023400,C-ADV-01393,2023-03-19,44.33,Tech
T-ADV-031056,C-ADV-01823,2023-03-19,56.32,Health
T-ADV-041446,C-ADV-02435,2023-03-19,16.73,Grocery
T-ADV-047431,C-ADV-02797,2023-03-19,106.26,Health
T-ADV-038174,C-ADV-02241,2023-03-19,10.98,Home
T-ADV-000623,C-ADV-00040,2023-03-19,39.45,Fashion
T-ADV-018897,C-ADV-01127,2023-03-19,109.54,Grocery
T-ADV-040989,C-ADV-02408,2023-03-19,264.3,Grocery
T-ADV-027572,C-ADV-01622,2023-03-19,66.13,Tech
T-ADV-009348,C-ADV-00565,2023-03-19,34.96,Tech
T-ADV-001442,C-ADV-00087,2023-03-19,337.53,Health
T-ADV-045004,C-ADV-02652,2023-03-19,9.11,Grocery
T-ADV-035798,C-ADV-02101,2023-03-19,62.44,Home
T-ADV-014758,C-ADV-00875,2023-03-20,130.69,Grocery
T-ADV-041917,C-ADV-02461,2023-03-20,2611.53,Tech
T-ADV-035692,C-ADV-02097,2023-03-20,42.5,Grocery
T-ADV-011790,C-ADV-00703,2023-03-20,292.4,Home
T-ADV-033510,C-ADV-01972,2023-03-20,87.38,Tech
T-ADV-008270,C-ADV-00500,2023-03-20,83.14,Health
T-ADV-037419,C-ADV-02199,2023-03-20,287.76,Health
T-ADV-006911,C-ADV-00421,2023-03-20,161.12,Health
T-ADV-042129,C-ADV-02476,2023-03-20,71.32,Grocery
T-ADV-037900,C-ADV-02227,2023-03-20,186.34,Tech
T-ADV-002325,C-ADV-00136,2023-03-20,166.69,Tech
T-ADV-007982,C-ADV-00486,2023-03-20,11.15,Home
T-ADV-002401,C-ADV-00143,2023-03-20,68.72,Health
T-ADV-036219,C-ADV-02124,2023-03-20,41.41,Home
T-ADV-018088,C-ADV-01077,2023-03-21,40.1,Grocery
T-ADV-031395,C-ADV-01848,2023-03-21,42.53,Tech
T-ADV-005585,C-ADV-00339,2023-03-21,225.46,Fashion
T-ADV-045688,C-ADV-02693,2023-03-21,91.7,Home
T-ADV-048486,C-ADV-02863,2023-03-21,23.89,Tech
T-ADV-025068,C-ADV-01487,2023-03-21,63.48,Grocery
T-ADV-015503,C-ADV-00922,2023-03-21,20.34,Grocery
T-ADV-029706,C-ADV-01742,2023-03-21,3.3,Home
T-ADV-041484,C-ADV-02438,2023-03-21,123.94,Home
T-ADV-042235,C-ADV-02484,2023-03-21,223.54,Fashion
T-ADV-023915,C-ADV-01421,2023-03-21,531.73,Home
T-ADV-032198,C-ADV-01893,2023-03-21,12.09,Health
T-ADV-005691,C-ADV-00347,2023-03-21,216.33,Tech
T-ADV-025153,C-ADV-01492,2023-03-21,69.72,Fashion
T-ADV-020107,C-ADV-01194,2023-03-21,57.83,Grocery
T-ADV-020087,C-ADV-01193,2023-03-22,53.49,Grocery
T-ADV-034440,C-ADV-02027,2023-03-22,45.14,Home
T-ADV-045749,C-ADV-02697,2023-03-22,60.76,Tech
T-ADV-019013,C-ADV-01134,2023-03-22,24.66,Home
T-ADV-002234,C-ADV-00129,2023-03-22,79.7,Tech
T-ADV-019514,C-ADV-01160,2023-03-22,37.4,Health
T-ADV-023018,C-ADV-01372,2023-03-22,11.92,Health
T-ADV-039355,C-ADV-02310,2023-03-22,829.82,Home
T-ADV-008337,C-ADV-00503,2023-03-22,23.47,Health
T-ADV-049162,C-ADV-02900,2023-03-22,16.52,Health
T-ADV-013858,C-ADV-00825,2023-03-22,26.87,Grocery
T-ADV-031584,C-ADV-01858,2023-03-22,130.31,Grocery
T-ADV-038112,C-ADV-02237,2023-03-22,68.52,Grocery
T-ADV-028880,C-ADV-01695,2023-03-22,24.08,Fashion
T-ADV-018380,C-ADV-01095,2023-03-22,817.17,Home
T-ADV-023544,C-ADV-01402,2023-03-22,18.2,Health
T-ADV-026893,C-ADV-01589,2023-03-22,30.58,Grocery
T-ADV-028749,C-ADV-01688,2023-03-23,182.54,Grocery
T-ADV-001206,C-ADV-00076,2023-03-23,54.51,Fashion
T-ADV-038523,C-ADV-02261,2023-03-23,17.46,Tech
T-ADV-033665,C-ADV-01982,2023-03-23,58.79,Tech
T-ADV-033635,C-ADV-01981,2023-03-23,15.53,Grocery
T-ADV-007119,C-ADV-00434,2023-03-23,69.43,Grocery
T-ADV-042247,C-ADV-02484,2023-03-23,304.07,Health
T-ADV-012701,C-ADV-00761,2023-03-23,31.31,Tech
T-ADV-044933,C-ADV-02647,2023-03-23,239.99,Tech
T-ADV-010948,C-ADV-00662,2023-03-23,9.11,Health
T-ADV-001834,C-ADV-00106,2023-03-23,30.28,Home
T-ADV-048487,C-ADV-02863,2023-03-23,55.04,Fashion
T-ADV-049986,C-ADV-02947,2023-03-23,10.07,Health
T-ADV-029128,C-ADV-01708,2023-03-23,256.95,Home
T-ADV-030708,C-ADV-01801,2023-03-23,85.35,Fashion
T-ADV-010196,C-ADV-00612,2023-03-23,13.04,Health
T-ADV-050765,C-ADV-02988,2023-03-23,69.91,Fashion
T-ADV-045612,C-ADV-02688,2023-03-23,96.82,Tech
T-ADV-011040,C-ADV-00666,2023-03-23,102.76,Grocery
T-ADV-001432,C-ADV-00087,2023-03-23,173.69,Grocery
T-ADV-050104,C-ADV-02952,2023-03-24,335.54,Fashion
T-ADV-018229,C-ADV-01087,2023-03-24,58.63,Tech
T-ADV-001161,C-ADV-00073,2023-03-24,51.74,Tech
T-ADV-023007,C-ADV-01371,2023-03-24,74.97,Health
T-ADV-048876,C-ADV-02884,2023-03-24,126.54,Tech
T-ADV-043100,C-ADV-02537,2023-03-24,178.06,Home
T-ADV-004217,C-ADV-00256,2023-03-24,44.12,Tech
T-ADV-036610,C-ADV-02149,2023-03-24,13.88,Fashion
T-ADV-038161,C-ADV-02241,2023-03-25,19.78,Home
T-ADV-023662,C-ADV-01410,2023-03-25,110.75,Grocery
T-ADV-037391,C-ADV-02197,2023-03-25,143.07,Home
T-ADV-003756,C-ADV-00227,2023-03-25,189.7,Grocery
T-ADV-026370,C-ADV-01557,2023-03-25,81.17,Grocery
T-ADV-016681,C-ADV-00994,2023-03-25,23.45,Tech
T-ADV-029131,C-ADV-01708,2023-03-25,270.76,Health
T-ADV-008307,C-ADV-00502,2023-03-25,64.1,Health
T-ADV-006615,C-ADV-00403,2023-03-25,13.65,Home
T-ADV-010619,C-ADV-00638,2023-03-25,45.98,Health
T-ADV-023202,C-ADV-01381,2023-03-25,41.05,Tech
T-ADV-009996,C-ADV-00601,2023-03-25,47.75,Fashion
T-ADV-047255,C-ADV-02787,2023-03-25,182.71,Home
T-ADV-045997,C-ADV-02713,2023-03-25,35.5,Tech
T-ADV-007674,C-ADV-00466,2023-03-25,50.54,Home
T-ADV-012709,C-ADV-00761,2023-03-25,19.21,Tech
T-ADV-041798,C-ADV-02455,2023-03-25,88.37,Health
T-ADV-023813,C-ADV-01417,2023-03-25,312.33,Tech
T-ADV-027598,C-ADV-01623,2023-03-25,133.73,Grocery
T-ADV-022837,C-ADV-01362,2023-03-25,585.47,Home
T-ADV-050207,C-ADV-02957,2023-03-25,48.25,Fashion
T-ADV-002003,C-ADV-00116,2023-03-26,26.83,Health
T-ADV-047502,C-ADV-02801,2023-03-26,70.97,Fashion
T-ADV-043683,C-ADV-02571,2023-03-26,14.04,Health
T-ADV-038259,C-ADV-02246,2023-03-26,41.3,Health
T-ADV-032317,C-ADV-01899,2023-03-26,14.24,Health
T-ADV-023726,C-ADV-01413,2023-03-26,49.95,Home
T-ADV-013455,C-ADV-00798,2023-03-26,44.43,Health
T-ADV-027788,C-ADV-01634,2023-03-26,8.91,Home
T-ADV-027565,C-ADV-01622,2023-03-26,140.84,Grocery
T-ADV-013696,C-ADV-00814,2023-03-26,14.07,Health
T-ADV-030657,C-ADV-01797,2023-03-26,53.94,Grocery
T-ADV-034005,C-ADV-01999,2023-03-26,22.33,Grocery
T-ADV-007132,C-ADV-00435,2023-03-26,34.29,Tech
T-ADV-011034,C-ADV-00666,2023-03-26,106.27,Home
T-ADV-023928,C-ADV-01423,2023-03-26,5.57,Health
T-ADV-048462,C-ADV-02861,2023-03-26,70.63,Tech
T-ADV-039283,C-ADV-02307,2023-03-26,12.65,Grocery
T-ADV-034334,C-ADV-02021,2023-03-27,18.69,Health
T-ADV-041925,C-ADV-02461,2023-03-27,2579.01,Tech
T-ADV-010200,C-ADV-00612,2023-03-27,4.43,Grocery
T-ADV-024728,C-ADV-01466,2023-03-27,160.58,Grocery
T-ADV-048175,C-ADV-02844,2023-03-27,214.84,Tech
T-ADV-004870,C-ADV-00294,2023-03-27,37.28,Fashion
T-ADV-040620,C-ADV-02385,2023-03-27,16.38,Tech
T-ADV-028666,C-ADV-01683,2023-03-27,42.02,Grocery
T-ADV-008325,C-ADV-00503,2023-03-27,13.98,Grocery
T-ADV-002682,C-ADV-00163,2023-03-27,36.06,Fashion
T-ADV-037376,C-ADV-02196,2023-03-27,18.46,Grocery
T-ADV-012487,C-ADV-00747,2023-03-27,30.5,Fashion
T-ADV-020349,C-ADV-01209,2023-03-27,161.83,Health
T-ADV-041455,C-ADV-02436,2023-03-27,104.39,Home
T-ADV-033407,C-ADV-01967,2023-03-27,89.35,Grocery
T-ADV-001946,C-ADV-00112,2023-03-27,41.01,Health
T-ADV-003825,C-ADV-00234,2023-03-27,95.93,Health
T-ADV-012514,C-ADV-00749,2023-03-27,828.12,Fashion
T-ADV-002094,C-ADV-00123,2023-03-28,98.47,Grocery
T-ADV-020337,C-ADV-01208,2023-03-28,60.6,Health
T-ADV-049286,C-ADV-02906,2023-03-28,68.87,Tech
T-ADV-002802,C-ADV-00169,2023-03-28,81.95,Tech
T-ADV-031044,C-ADV-01823,2023-03-28,76.89,Health
T-ADV-030734,C-ADV-01801,2023-03-28,68.04,Health
T-ADV-019043,C-ADV-01135,2023-03-28,78.66,Fashion
T-ADV-021464,C-ADV-01276,2023-03-28,119.94,Home
T-ADV-029520,C-ADV-01729,2023-03-28,74.17,Tech
T-ADV-030660,C-ADV-01797,2023-03-28,40.26,Home
T-ADV-036744,C-ADV-02157,2023-03-28,16.97,Home
T-ADV-018683,C-ADV-01114,2023-03-28,27.32,Health
T-ADV-013597,C-ADV-00807,2023-03-28,8.69,Fashion
T-ADV-030414,C-ADV-01784,2023-03-28,124.81,Fashion
T-ADV-008513,C-ADV-00512,2023-03-28,312.91,Grocery
T-ADV-012144,C-ADV-00723,2023-03-28,378.88,Tech
T-ADV-044089,C-ADV-02595,2023-03-28,16.09,Tech
T-ADV-023205,C-ADV-01381,2023-03-28,20.17,Fashion
T-ADV-012124,C-ADV-00723,2023-03-28,603.21,Tech
T-ADV-049486,C-ADV-02915,2023-03-28,7.51,Tech
T-ADV-029005,C-ADV-01700,2023-03-28,34.97,Grocery
T-ADV-003200,C-ADV-00195,2023-03-28,60.52,Home
T-ADV-010980,C-ADV-00664,2023-03-28,254.64,Fashion
T-ADV-036187,C-ADV-02121,2023-03-29,71.84,Health
T-ADV-038256,C-ADV-02246,2023-03-29,39.25,Grocery
T-ADV-030322,C-ADV-01779,2023-03-29,31.44,Home
T-ADV-037549,C-ADV-02208,2023-03-29,34.4,Grocery
T-ADV-044831,C-ADV-02643,2023-03-29,28.88,Fashion
T-ADV-009766,C-ADV-00590,2023-03-29,42.98,Tech
T-ADV-043327,C-ADV-02549,2023-03-29,72.49,Tech
T-ADV-049705,C-ADV-02927,2023-03-29,97.83,Health
T-ADV-019033,C-ADV-01135,2023-03-29,192.57,Health
T-ADV-041863,C-ADV-02458,2023-03-29,17.85,Fashion
T-ADV-017707,C-ADV-01055,2023-03-29,34.71,Fashion
T-ADV-035254,C-ADV-02072,2023-03-29,36.19,Home
T-ADV-000727,C-ADV-00046,2023-03-29,56.97,Tech
T-ADV-013301,C-ADV-00789,2023-03-29,91.71,Health
T-ADV-046954,C-ADV-02770,2023-03-29,220.81,Grocery
T-ADV-023685,C-ADV-01411,2023-03-29,23.26,Health
T-ADV-026002,C-ADV-01537,2023-03-29,23.9,Fashion
T-ADV-002791,C-ADV-00169,2023-03-29,115.18,Fashion
T-ADV-018379,C-ADV-01095,2023-03-29,700.56,Tech
T-ADV-027803,C-ADV-01634,2023-03-29,20.12,Health
T-ADV-008815,C-ADV-00531,2023-03-29,49.15,Fashion
T-ADV-022838,C-ADV-01362,2023-03-29,721.91,Health
T-ADV-040245,C-ADV-02363,2023-03-29,120.68,Home
T-ADV-003204,C-ADV-00195,2023-03-29,69.19,Home
T-ADV-016800,C-ADV-00999,2023-03-30,6.05,Home
T-ADV-048882,C-ADV-02884,2023-03-30,85.32,Health
T-ADV-028559,C-ADV-01675,2023-03-30,94.09,Grocery
T-ADV-033664,C-ADV-01982,2023-03-30,51.96,Home
T-ADV-036860,C-ADV-02164,2023-03-30,505.66,Health
T-ADV-044829,C-ADV-02643,2023-03-30,35.79,Fashion
T-ADV-043232,C-ADV-02544,2023-03-30,9.99,Home
T-ADV-050757,C-ADV-02988,2023-03-30,56.37,Home
T-ADV-006714,C-ADV-00409,2023-03-30,200.49,Home
T-ADV-030244,C-ADV-01776,2023-03-30,15.06,Home
T-ADV-017469,C-ADV-01039,2023-03-30,42.75,Home
T-ADV-018705,C-ADV-01117,2023-03-30,12.77,Tech
T-ADV-046849,C-ADV-02764,2023-03-30,23.69,Fashion
T-ADV-020359,C-ADV-01210,2023-03-30,53.4,Tech
T-ADV-000805,C-ADV-00051,2023-03-30,41.35,Grocery
T-ADV-030496,C-ADV-01788,2023-03-30,176.8,Home
T-ADV-048905,C-ADV-02884,2023-03-30,84.62,Fashion
T-ADV-030275,C-ADV-01777,2023-03-30,14.87,Fashion
T-ADV-037875,C-ADV-02225,2023-03-30,73.62,Grocery
T-ADV-011810,C-ADV-00703,2023-03-31,295.2,Home
T-ADV-027253,C-ADV-01607,2023-03-31,12.82,Grocery
T-ADV-049158,C-ADV-02899,2023-03-31,330.67,Tech
T-ADV-019632,C-ADV-01165,2023-03-31,103.32,Home
T-ADV-010207,C-ADV-00613,2023-03-31,436.3,Grocery
T-ADV-017738,C-ADV-01057,2023-03-31,191.3,Fashion
T-ADV-029418,C-ADV-01723,2023-03-31,53.55,Fashion
T-ADV-039543,C-ADV-02319,2023-03-31,61.05,Tech
T-ADV-027090,C-ADV-01597,2023-03-31,847.08,Grocery
T-ADV-045021,C-ADV-02652,2023-03-31,25.35,Fashion
T-ADV-018566,C-ADV-01106,2023-03-31,109.14,Grocery
T-ADV-006770,C-ADV-00412,2023-03-31,29.52,Fashion
T-ADV-050201,C-ADV-02957,2023-03-31,87.11,Fashion
T-ADV-040187,C-ADV-02361,2023-03-31,197.98,Fashion
T-ADV-026584,C-ADV-01568,2023-03-31,246.52,Tech
T-ADV-042877,C-ADV-02521,2023-03-31,78.27,Home
T-ADV-004123,C-ADV-00248,2023-03-31,65.65,Grocery
T-ADV-026059,C-ADV-01539,2023-03-31,107.19,Tech
T-ADV-037131,C-ADV-02183,2023-03-31,15.92,Grocery
T-ADV-018257,C-ADV-01088,2023-03-31,41.32,Home
T-ADV-048098,C-ADV-02836,2023-03-31,79.33,Home
T-ADV-042666,C-ADV-02510,2023-04-01,107.82,Grocery
T-ADV-032315,C-ADV-01899,2023-04-01,52.6,Grocery
T-ADV-037559,C-ADV-02208,2023-04-01,21.29,Fashion
T-ADV-019018,C-ADV-01135,2023-04-01,80.49,Tech
T-ADV-010796,C-ADV-00650,2023-04-01,8.26,Tech
T-ADV-015617,C-ADV-00929,2023-04-01,19.79,Tech
T-ADV-008953,C-ADV-00540,2023-04-01,359.74,Grocery
T-ADV-037901,C-ADV-02227,2023-04-01,219.07,Home
T-ADV-042882,C-ADV-02521,2023-04-01,91.62,Home
T-ADV-022760,C-ADV-01359,2023-04-01,30.88,Grocery
T-ADV-042629,C-ADV-02509,2023-04-01,21.69,Health
T-ADV-026101,C-ADV-01541,2023-04-01,54.4,Health
T-ADV-027662,C-ADV-01626,2023-04-01,19.01,Fashion
T-ADV-040789,C-ADV-02393,2023-04-01,109.91,Health
T-ADV-030805,C-ADV-01806,2023-04-01,226.03,Home
T-ADV-015228,C-ADV-00905,2023-04-01,11.43,Fashion
T-ADV-009820,C-ADV-00592,2023-04-02,62.51,Grocery
T-ADV-050097,C-ADV-02952,2023-04-02,323.96,Home
T-ADV-045534,C-ADV-02684,2023-04-02,275.15,Tech
T-ADV-010903,C-ADV-00658,2023-04-02,72.85,Home
T-ADV-002407,C-ADV-00143,2023-04-02,80.56,Tech
T-ADV-034401,C-ADV-02024,2023-04-02,43.19,Home
T-ADV-038439,C-ADV-02256,2023-04-02,61.76,Fashion
T-ADV-036911,C-ADV-02168,2023-04-02,16.57,Health
T-ADV-002670,C-ADV-00163,2023-04-02,10.88,Home
T-ADV-001492,C-ADV-00090,2023-04-02,13.19,Tech
T-ADV-044667,C-ADV-02630,2023-04-02,56.6,Grocery
T-ADV-009015,C-ADV-00543,2023-04-02,27.84,Tech
T-ADV-038560,C-ADV-02264,2023-04-02,12.44,Tech
T-ADV-002354,C-ADV-00139,2023-04-02,88.72,Health
